receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2024-25/013661,INV/2024-25/015811,4000,12-12-2024,UPI,
RCP/2024-25/013665,INV/2024-25/015816,2000,19-04-2024,UPI,
RCP/2024-25/013676,INV/2024-25/015831,4000,16-02-2025,BANK_TRANSFER,
RCP/2024-25/013677,INV/2024-25/015832,4000,20-03-2025,CASH,
RCP/2024-25/013679,INV/2024-25/015836,1500,15-04-2024,UPI,
RCP/2024-25/013690,INV/2024-25/015848,4000,18-01-2025,ONLINE,
RCP/2024-25/013692,INV/2024-25/015850,4000,16-03-2025,BANK_TRANSFER,
RCP/2024-25/013693,INV/2024-25/015851,8000,22-04-2024,UPI,
RCP/2024-25/013694,INV/2024-25/015852,2000,22-04-2024,UPI,
RCP/2024-25/013696,INV/2024-25/015854,1500,24-04-2024,CHEQUE,
RCP/2024-25/013698,INV/2024-25/015857,4000,18-04-2024,ONLINE,
RCP/2024-25/013700,INV/2024-25/015859,4000,22-06-2024,BANK_TRANSFER,
RCP/2024-25/013703,INV/2024-25/015862,4000,22-09-2024,CASH,
RCP/2024-25/013709,INV/2024-25/015870,2000,14-04-2024,CASH,
RCP/2024-25/013711,INV/2024-25/015873,500,17-04-2024,UPI,
RCP/2024-25/013724,INV/2024-25/015888,2000,25-04-2024,UPI,
RCP/2024-25/013733,INV/2024-25/015898,4000,13-09-2024,CASH,
RCP/2024-25/013739,INV/2024-25/015905,8000,16-04-2024,CASH,
RCP/2024-25/013740,INV/2024-25/015906,2000,13-04-2024,CASH,
RCP/2024-25/013741,INV/2024-25/015907,1000,22-04-2024,CASH,
RCP/2024-25/013742,INV/2024-25/015908,1500,25-04-2024,ONLINE,
RCP/2024-25/013744,INV/2024-25/015911,4000,21-04-2024,BANK_TRANSFER,
RCP/2024-25/013749,INV/2024-25/015916,4000,07-09-2024,BANK_TRANSFER,
RCP/2024-25/013766,INV/2024-25/015935,4000,14-10-2024,CASH,
RCP/2024-25/013773,INV/2024-25/015944,1500,26-04-2024,UPI,
RCP/2024-25/013774,INV/2024-25/015945,500,23-04-2024,UPI,
RCP/2024-25/013779,INV/2024-25/015950,4000,18-07-2024,CHEQUE,
RCP/2024-25/013780,INV/2024-25/015951,4000,24-08-2024,UPI,
RCP/2024-25/013784,INV/2024-25/015957,4000,02-02-2025,CASH,
RCP/2024-25/013812,INV/2024-25/015988,4000,20-09-2024,CHEQUE,
RCP/2024-25/013817,INV/2024-25/015993,4000,31-01-2025,UPI,
RCP/2024-25/013818,INV/2024-25/015994,4000,10-03-2025,BANK_TRANSFER,
RCP/2024-25/013819,INV/2024-25/015995,8000,18-04-2024,BANK_TRANSFER,
RCP/2024-25/013826,INV/2024-25/016003,4000,16-06-2024,CHEQUE,
RCP/2024-25/013842,INV/2024-25/016020,4000,18-05-2024,ONLINE,
RCP/2024-25/013845,INV/2024-25/016024,4000,17-09-2024,CASH,
RCP/2024-25/013846,INV/2024-25/016027,4000,11-12-2024,CHEQUE,
RCP/2024-25/013852,INV/2024-25/016033,1000,16-04-2024,BANK_TRANSFER,
RCP/2024-25/013857,INV/2024-25/016041,4000,23-08-2024,BANK_TRANSFER,
RCP/2024-25/013858,INV/2024-25/016042,4000,18-09-2024,CASH,
RCP/2024-25/013859,INV/2024-25/016043,4000,17-10-2024,BANK_TRANSFER,
RCP/2024-25/013865,INV/2024-25/016051,1000,16-04-2024,CASH,
RCP/2024-25/013868,INV/2024-25/016055,4000,19-04-2024,UPI,
RCP/2024-25/013872,INV/2024-25/016059,4000,07-08-2024,CASH,
RCP/2024-25/013874,INV/2024-25/016062,4000,10-11-2024,UPI,
RCP/2024-25/013882,INV/2024-25/016071,500,26-04-2024,CASH,
RCP/2024-25/013893,INV/2024-25/016083,4000,19-02-2025,BANK_TRANSFER,
RCP/2024-25/013895,INV/2024-25/016086,2000,17-04-2024,CASH,
RCP/2024-25/013906,INV/2024-25/016100,4000,04-01-2025,CASH,
RCP/2024-25/013907,INV/2024-25/016101,4000,19-02-2025,UPI,
RCP/2024-25/013915,INV/2024-25/016109,4000,24-04-2024,ONLINE,
RCP/2024-25/013919,INV/2024-25/016113,4000,19-08-2024,UPI,
RCP/2024-25/013920,INV/2024-25/016114,4000,20-09-2024,CHEQUE,
RCP/2024-25/013924,INV/2024-25/016119,4000,03-02-2025,UPI,
RCP/2024-25/013925,INV/2024-25/016120,4000,09-03-2025,ONLINE,
RCP/2024-25/013928,INV/2024-25/016123,1000,22-04-2024,BANK_TRANSFER,
RCP/2024-25/013931,INV/2024-25/016126,500,17-10-2024,ONLINE,
RCP/2024-25/013932,INV/2024-25/016128,4000,14-05-2024,UPI,
RCP/2024-25/013933,INV/2024-25/016129,4000,05-06-2024,CASH,
RCP/2024-25/013940,INV/2024-25/016140,2000,26-04-2024,CASH,
RCP/2024-25/013950,INV/2024-25/016152,4000,10-11-2024,UPI,
RCP/2024-25/013953,INV/2024-25/016156,4000,13-03-2025,BANK_TRANSFER,
RCP/2024-25/013959,INV/2024-25/016162,500,12-10-2024,UPI,
RCP/2024-25/013960,INV/2024-25/016163,4000,19-04-2024,UPI,
RCP/2024-25/013965,INV/2024-25/016168,4000,09-09-2024,CASH,
RCP/2024-25/013967,INV/2024-25/016171,4000,06-12-2024,CHEQUE,
RCP/2024-25/013970,INV/2024-25/016176,2000,13-04-2024,CASH,
RCP/2024-25/013975,INV/2024-25/016182,4000,13-05-2024,CASH,
RCP/2024-25/013979,INV/2024-25/016186,4000,06-09-2024,BANK_TRANSFER,
RCP/2024-25/013988,INV/2024-25/016196,1500,21-04-2024,CASH,
RCP/2024-25/013989,INV/2024-25/016198,500,23-10-2024,CHEQUE,
RCP/2024-25/013990,INV/2024-25/016199,4000,16-04-2024,UPI,
RCP/2024-25/013991,INV/2024-25/016201,4000,07-06-2024,CHEQUE,
RCP/2024-25/013997,INV/2024-25/016208,4000,11-01-2025,UPI,
RCP/2024-25/014000,INV/2024-25/016213,1000,14-04-2024,CASH,
RCP/2024-25/014003,INV/2024-25/016216,500,14-10-2024,CASH,
RCP/2024-25/014004,INV/2024-25/016218,4000,18-05-2024,UPI,
RCP/2024-25/014008,INV/2024-25/016225,4000,08-12-2024,BANK_TRANSFER,
RCP/2024-25/014009,INV/2024-25/016226,4000,12-01-2025,ONLINE,
RCP/2024-25/014010,INV/2024-25/016227,4000,19-02-2025,UPI,
RCP/2024-25/014012,INV/2024-25/016229,8000,18-04-2024,CASH,
RCP/2024-25/014020,INV/2024-25/016238,4000,24-07-2024,CHEQUE,
RCP/2024-25/014022,INV/2024-25/016240,4000,13-09-2024,CASH,
RCP/2024-25/014026,INV/2024-25/016246,4000,08-03-2025,UPI,
RCP/2024-25/014044,INV/2024-25/016266,2000,24-04-2024,CASH,
RCP/2024-25/014060,INV/2024-25/016283,8000,25-04-2024,CASH,
RCP/2024-25/014077,INV/2024-25/016300,4000,04-03-2025,CASH,
RCP/2024-25/014080,INV/2024-25/016303,1000,24-04-2024,BANK_TRANSFER,
RCP/2024-25/014081,INV/2024-25/016305,500,24-04-2024,CASH,
RCP/2024-25/014085,INV/2024-25/016310,4000,13-07-2024,UPI,
RCP/2024-25/014087,INV/2024-25/016312,4000,11-09-2024,UPI,
RCP/2024-25/014088,INV/2024-25/016313,4000,20-10-2024,CASH,
RCP/2024-25/014089,INV/2024-25/016314,4000,12-11-2024,BANK_TRANSFER,
RCP/2024-25/014090,INV/2024-25/016315,4000,22-12-2024,CASH,
RCP/2024-25/014091,INV/2024-25/016316,4000,20-01-2025,ONLINE,
RCP/2024-25/014093,INV/2024-25/016318,4000,05-03-2025,CASH,
RCP/2024-25/014100,INV/2024-25/016325,4000,08-04-2024,CHEQUE,
RCP/2024-25/014106,INV/2024-25/016331,4000,18-10-2024,UPI,
RCP/2024-25/014109,INV/2024-25/016334,4000,19-01-2025,CASH,
RCP/2024-25/014112,INV/2024-25/016337,8000,16-04-2024,CASH,
RCP/2024-25/014119,INV/2024-25/016346,4000,20-07-2024,CASH,
RCP/2024-25/014134,INV/2024-25/016366,4000,19-09-2024,UPI,
RCP/2024-25/014138,INV/2024-25/016371,4000,07-02-2025,BANK_TRANSFER,
RCP/2024-25/014141,INV/2024-25/016376,1500,23-04-2024,CHEQUE,
RCP/2024-25/014150,INV/2024-25/016387,4000,11-12-2024,UPI,
RCP/2024-25/014153,INV/2024-25/016392,2000,20-04-2024,CHEQUE,
RCP/2024-25/014155,INV/2024-25/016394,1500,19-04-2024,UPI,
RCP/2024-25/014162,INV/2024-25/016403,4000,23-10-2024,UPI,
RCP/2024-25/014163,INV/2024-25/016404,4000,12-11-2024,BANK_TRANSFER,
RCP/2024-25/014168,INV/2024-25/016411,1000,19-04-2024,BANK_TRANSFER,
RCP/2024-25/014177,INV/2024-25/016421,4000,11-10-2024,BANK_TRANSFER,
RCP/2024-25/014187,INV/2024-25/016431,500,14-04-2024,ONLINE,
RCP/2024-25/014189,INV/2024-25/016433,4000,22-04-2024,CASH,
RCP/2024-25/014195,INV/2024-25/016440,4000,10-11-2024,BANK_TRANSFER,
RCP/2024-25/014200,INV/2024-25/016446,2000,19-04-2024,UPI,
RCP/2024-25/014202,INV/2024-25/016448,1500,15-04-2024,UPI,
RCP/2024-25/014209,INV/2024-25/016457,4000,08-10-2024,UPI,
RCP/2024-25/014215,INV/2024-25/016464,2000,24-04-2024,ONLINE,
RCP/2024-25/014217,INV/2024-25/016466,1500,17-04-2024,CHEQUE,
RCP/2024-25/014220,INV/2024-25/016470,4000,11-05-2024,UPI,
RCP/2024-25/014223,INV/2024-25/016473,4000,04-08-2024,ONLINE,
RCP/2024-25/014225,INV/2024-25/016475,4000,03-10-2024,UPI,
RCP/2024-25/014228,INV/2024-25/016478,4000,20-01-2025,CASH,
RCP/2024-25/014238,INV/2024-25/016490,4000,22-07-2024,UPI,
RCP/2024-25/014247,INV/2024-25/016501,1000,18-04-2024,BANK_TRANSFER,
RCP/2024-25/014248,INV/2024-25/016502,1500,15-04-2024,CASH,
RCP/2024-25/014257,INV/2024-25/016514,4000,15-01-2025,CHEQUE,
RCP/2024-25/014270,INV/2024-25/016532,4000,14-01-2025,UPI,
RCP/2024-25/014276,INV/2024-25/016539,500,22-04-2024,BANK_TRANSFER,
RCP/2024-25/014286,INV/2024-25/016551,4000,09-02-2025,CASH,
RCP/2024-25/014288,INV/2024-25/016553,8000,13-04-2024,BANK_TRANSFER,
RCP/2024-25/014293,INV/2024-25/016558,500,22-10-2024,UPI,
RCP/2024-25/014294,INV/2024-25/016559,4000,06-04-2024,ONLINE,
RCP/2024-25/014295,INV/2024-25/016560,4000,12-05-2024,CASH,
RCP/2024-25/014300,INV/2024-25/016567,4000,13-12-2024,CASH,
RCP/2024-25/014303,INV/2024-25/016570,4000,02-03-2025,BANK_TRANSFER,
RCP/2024-25/014307,INV/2024-25/016575,500,22-04-2024,UPI,
RCP/2024-25/014319,INV/2024-25/016589,8000,21-04-2024,BANK_TRANSFER,
RCP/2024-25/014323,INV/2024-25/016593,500,23-04-2024,CASH,
RCP/2024-25/014329,INV/2024-25/016600,4000,08-09-2024,UPI,
RCP/2024-25/014330,INV/2024-25/016602,4000,05-11-2024,BANK_TRANSFER,
RCP/2024-25/014333,INV/2024-25/016608,2000,16-04-2024,CASH,
RCP/2024-25/014339,INV/2024-25/016614,4000,06-05-2024,UPI,
RCP/2024-25/014340,INV/2024-25/016615,4000,14-06-2024,ONLINE,
RCP/2024-25/014342,INV/2024-25/016618,4000,04-09-2024,UPI,
RCP/2024-25/014346,INV/2024-25/016622,4000,13-01-2025,BANK_TRANSFER,
RCP/2024-25/014358,INV/2024-25/016634,4000,21-07-2024,CASH,
RCP/2024-25/014369,INV/2024-25/016647,500,17-04-2024,CASH,
RCP/2024-25/014375,INV/2024-25/016654,4000,19-09-2024,CHEQUE,
RCP/2024-25/014380,INV/2024-25/016659,4000,02-02-2025,CASH,
RCP/2024-25/014382,INV/2024-25/016662,2000,24-04-2024,CASH,
RCP/2024-25/014383,INV/2024-25/016663,1000,18-04-2024,UPI,
RCP/2024-25/014387,INV/2024-25/016668,4000,09-05-2024,CHEQUE,
RCP/2024-25/014391,INV/2024-25/016673,4000,12-10-2024,UPI,
RCP/2024-25/014399,INV/2024-25/016681,1000,24-04-2024,BANK_TRANSFER,
RCP/2024-25/014409,INV/2024-25/016692,4000,10-11-2024,CASH,
RCP/2024-25/014412,INV/2024-25/016697,8000,15-04-2024,CASH,
RCP/2024-25/014414,INV/2024-25/016700,1500,13-04-2024,CASH,
RCP/2024-25/014415,INV/2024-25/016701,500,22-04-2024,CASH,
RCP/2024-25/014417,INV/2024-25/016704,4000,21-05-2024,CASH,
RCP/2024-25/014422,INV/2024-25/016709,4000,16-10-2024,UPI,
RCP/2024-25/014425,INV/2024-25/016712,4000,15-01-2025,UPI,
RCP/2024-25/014432,INV/2024-25/016719,500,19-04-2024,CASH,
RCP/2024-25/014435,INV/2024-25/016722,4000,11-05-2024,UPI,
RCP/2024-25/014447,INV/2024-25/016736,1500,17-04-2024,UPI,
RCP/2024-25/014451,INV/2024-25/016740,4000,08-05-2024,UPI,
RCP/2024-25/014452,INV/2024-25/016741,4000,07-06-2024,CHEQUE,
RCP/2024-25/014461,INV/2024-25/016753,1000,19-04-2024,BANK_TRANSFER,
RCP/2024-25/014462,INV/2024-25/016754,1500,13-04-2024,UPI,
RCP/2024-25/014464,INV/2024-25/016758,4000,15-05-2024,UPI,
RCP/2024-25/014470,INV/2024-25/016764,4000,12-11-2024,BANK_TRANSFER,
RCP/2024-25/014471,INV/2024-25/016765,4000,18-12-2024,BANK_TRANSFER,
RCP/2024-25/014473,INV/2024-25/016767,4000,07-02-2025,ONLINE,
RCP/2024-25/014475,INV/2024-25/016771,1000,18-04-2024,UPI,
RCP/2024-25/014477,INV/2024-25/016773,500,23-04-2024,UPI,
RCP/2024-25/014486,INV/2024-25/016785,4000,10-02-2025,UPI,
RCP/2024-25/014487,INV/2024-25/016786,4000,08-03-2025,UPI,
RCP/2024-25/014491,INV/2024-25/016790,1500,22-04-2024,BANK_TRANSFER,
RCP/2024-25/014499,INV/2024-25/016799,4000,17-10-2024,UPI,
RCP/2024-25/014500,INV/2024-25/016800,4000,18-11-2024,CHEQUE,
RCP/2024-25/014507,INV/2024-25/016810,500,19-10-2024,CASH,
RCP/2024-25/014519,INV/2024-25/016823,8000,24-04-2024,UPI,
RCP/2024-25/014521,INV/2024-25/016825,1000,15-04-2024,ONLINE,
RCP/2024-25/014523,INV/2024-25/016827,500,17-04-2024,UPI,
RCP/2024-25/014530,INV/2024-25/016835,4000,17-10-2024,BANK_TRANSFER,
RCP/2024-25/014531,INV/2024-25/016838,4000,17-01-2025,UPI,
RCP/2024-25/014535,INV/2024-25/016843,1000,14-04-2024,BANK_TRANSFER,
RCP/2024-25/014537,INV/2024-25/016845,500,23-04-2024,UPI,
RCP/2024-25/014539,INV/2024-25/016848,4000,17-05-2024,CASH,
RCP/2024-25/014546,INV/2024-25/016856,4000,17-01-2025,UPI,
RCP/2024-25/014548,INV/2024-25/016858,4000,22-03-2025,UPI,
RCP/2024-25/014549,INV/2024-25/016859,8000,15-04-2024,CASH,
RCP/2024-25/014550,INV/2024-25/016861,1000,13-04-2024,CASH,
RCP/2024-25/014559,INV/2024-25/016873,4000,08-12-2024,UPI,
RCP/2024-25/014561,INV/2024-25/016875,4000,13-02-2025,BANK_TRANSFER,
RCP/2024-25/014570,INV/2024-25/016886,4000,06-07-2024,UPI,
RCP/2024-25/014572,INV/2024-25/016888,4000,07-09-2024,UPI,
RCP/2024-25/014574,INV/2024-25/016890,4000,07-11-2024,UPI,
RCP/2024-25/014575,INV/2024-25/016891,4000,08-12-2024,UPI,
RCP/2024-25/014578,INV/2024-25/016894,4000,08-03-2025,UPI,
RCP/2024-25/014580,INV/2024-25/016896,2000,15-04-2024,CHEQUE,
RCP/2024-25/014588,INV/2024-25/016905,4000,04-08-2024,CASH,
RCP/2024-25/014589,INV/2024-25/016906,4000,09-09-2024,CASH,
RCP/2024-25/014594,INV/2024-25/016911,4000,16-02-2025,ONLINE,
RCP/2024-25/014600,INV/2024-25/016918,500,22-10-2024,CHEQUE,
RCP/2024-25/014604,INV/2024-25/016922,4000,18-07-2024,CHEQUE,
RCP/2024-25/014610,INV/2024-25/016928,4000,10-01-2025,CASH,
RCP/2024-25/014615,INV/2024-25/016933,1000,16-04-2024,UPI,
RCP/2024-25/014622,INV/2024-25/016943,4000,14-10-2024,UPI,
RCP/2024-25/014624,INV/2024-25/016946,4000,03-01-2025,UPI,
RCP/2024-25/014629,INV/2024-25/016952,1500,23-04-2024,BANK_TRANSFER,
RCP/2024-25/014632,INV/2024-25/016956,4000,09-05-2024,UPI,
RCP/2024-25/014633,INV/2024-25/016957,4000,05-06-2024,UPI,
RCP/2024-25/014637,INV/2024-25/016962,4000,14-11-2024,BANK_TRANSFER,
RCP/2024-25/014640,INV/2024-25/016965,4000,15-02-2025,CASH,
RCP/2024-25/014648,INV/2024-25/016974,4000,21-05-2024,UPI,
RCP/2024-25/014658,INV/2024-25/016985,8000,13-04-2024,CHEQUE,
RCP/2024-25/014661,INV/2024-25/016988,1500,24-04-2024,CASH,
RCP/2024-25/014669,INV/2024-25/016997,4000,13-10-2024,UPI,
RCP/2024-25/014674,INV/2024-25/017002,4000,05-03-2025,CASH,
RCP/2024-25/014675,INV/2024-25/017003,8000,25-04-2024,CASH,
RCP/2024-25/014679,INV/2024-25/017007,500,19-04-2024,BANK_TRANSFER,
RCP/2024-25/014683,INV/2024-25/017012,4000,14-07-2024,UPI,
RCP/2024-25/014691,INV/2024-25/017021,8000,19-04-2024,CHEQUE,
RCP/2024-25/014693,INV/2024-25/017023,1000,24-04-2024,BANK_TRANSFER,
RCP/2024-25/014709,INV/2024-25/017044,500,23-10-2024,BANK_TRANSFER,
RCP/2024-25/014715,INV/2024-25/017050,4000,18-09-2024,CHEQUE,
RCP/2024-25/014717,INV/2024-25/017052,4000,04-11-2024,CHEQUE,
RCP/2024-25/014719,INV/2024-25/017055,4000,20-02-2025,CASH,
RCP/2024-25/014721,INV/2024-25/017058,2000,16-04-2024,BANK_TRANSFER,
RCP/2024-25/014724,INV/2024-25/017061,500,13-04-2024,BANK_TRANSFER,
RCP/2024-25/014737,INV/2024-25/017075,8000,16-04-2024,CASH,
RCP/2024-25/014745,INV/2024-25/017083,4000,13-06-2024,BANK_TRANSFER,
RCP/2024-25/014760,INV/2024-25/017101,4000,16-06-2024,BANK_TRANSFER,
RCP/2024-25/014763,INV/2024-25/017105,4000,06-10-2024,UPI,
RCP/2024-25/014767,INV/2024-25/017109,4000,09-02-2025,UPI,
RCP/2024-25/014768,INV/2024-25/017110,4000,17-03-2025,ONLINE,
RCP/2024-25/014769,INV/2024-25/017111,8000,23-04-2024,BANK_TRANSFER,
RCP/2024-25/014771,INV/2024-25/017113,1000,25-04-2024,BANK_TRANSFER,
RCP/2024-25/014773,INV/2024-25/017115,500,24-04-2024,CASH,
RCP/2024-25/014779,INV/2024-25/017123,4000,22-10-2024,UPI,
RCP/2024-25/014786,INV/2024-25/017131,1000,24-04-2024,UPI,
RCP/2024-25/014787,INV/2024-25/017132,1500,23-04-2024,BANK_TRANSFER,
RCP/2024-25/014788,INV/2024-25/017133,500,20-04-2024,CASH,
RCP/2024-25/014789,INV/2024-25/017134,500,14-10-2024,CASH,
RCP/2024-25/014791,INV/2024-25/017138,4000,21-07-2024,BANK_TRANSFER,
RCP/2024-25/014792,INV/2024-25/017140,4000,19-09-2024,UPI,
RCP/2024-25/014801,INV/2024-25/017150,1500,23-04-2024,BANK_TRANSFER,
RCP/2024-25/014811,INV/2024-25/017162,4000,08-01-2025,CHEQUE,
RCP/2024-25/014824,INV/2024-25/017178,4000,03-11-2024,BANK_TRANSFER,
RCP/2024-25/014826,INV/2024-25/017180,4000,09-01-2025,UPI,
RCP/2024-25/014827,INV/2024-25/017181,4000,09-02-2025,UPI,
RCP/2024-25/014828,INV/2024-25/017183,8000,13-04-2024,UPI,
RCP/2024-25/014842,INV/2024-25/017199,4000,12-02-2025,ONLINE,
RCP/2024-25/014843,INV/2024-25/017200,4000,16-03-2025,CHEQUE,
RCP/2024-25/014855,INV/2024-25/017212,4000,09-09-2024,ONLINE,
RCP/2024-25/014866,INV/2024-25/017225,4000,12-04-2024,BANK_TRANSFER,
RCP/2024-25/014870,INV/2024-25/017229,4000,04-08-2024,CASH,
RCP/2024-25/014878,INV/2024-25/017237,8000,19-04-2024,BANK_TRANSFER,
RCP/2024-25/014879,INV/2024-25/017238,2000,21-04-2024,CHEQUE,
RCP/2024-25/014884,INV/2024-25/017243,4000,20-04-2024,BANK_TRANSFER,
RCP/2024-25/014889,INV/2024-25/017249,4000,13-10-2024,UPI,
RCP/2024-25/014892,INV/2024-25/017252,4000,05-01-2025,BANK_TRANSFER,
RCP/2024-25/014899,INV/2024-25/017260,500,19-10-2024,BANK_TRANSFER,
RCP/2024-25/014900,INV/2024-25/017261,4000,06-04-2024,UPI,
RCP/2024-25/014910,INV/2024-25/017273,8000,20-04-2024,CASH,
RCP/2024-25/014911,INV/2024-25/017274,2000,15-04-2024,UPI,
RCP/2024-25/014912,INV/2024-25/017275,1000,14-04-2024,CASH,
RCP/2024-25/014916,INV/2024-25/017279,4000,11-04-2024,ONLINE,
RCP/2024-25/014918,INV/2024-25/017281,4000,09-06-2024,ONLINE,
RCP/2024-25/014923,INV/2024-25/017288,4000,15-01-2025,BANK_TRANSFER,
RCP/2024-25/014927,INV/2024-25/017292,2000,19-04-2024,CASH,
RCP/2024-25/014929,INV/2024-25/017294,1500,18-04-2024,BANK_TRANSFER,
RCP/2024-25/014930,INV/2024-25/017295,500,14-04-2024,CASH,
RCP/2024-25/014952,INV/2024-25/017320,4000,09-09-2024,UPI,
RCP/2024-25/014953,INV/2024-25/017321,4000,03-10-2024,CASH,
RCP/2024-25/014961,INV/2024-25/017329,1000,19-04-2024,CASH,
RCP/2024-25/014978,INV/2024-25/017347,1000,16-04-2024,CASH,
RCP/2024-25/014982,INV/2024-25/017351,4000,23-04-2024,UPI,
RCP/2024-25/014984,INV/2024-25/017353,4000,22-06-2024,CASH,
RCP/2024-25/014994,INV/2024-25/017366,1500,13-04-2024,UPI,
RCP/2024-25/014996,INV/2024-25/017368,500,20-10-2024,CASH,
RCP/2024-25/015004,INV/2024-25/017376,4000,12-11-2024,CASH,
RCP/2024-25/015005,INV/2024-25/017378,4000,13-01-2025,CASH,
RCP/2024-25/015006,INV/2024-25/017379,4000,05-02-2025,CASH,
RCP/2024-25/015007,INV/2024-25/017380,4000,22-03-2025,BANK_TRANSFER,
RCP/2024-25/015022,INV/2024-25/017399,8000,22-04-2024,BANK_TRANSFER,
RCP/2024-25/015028,INV/2024-25/017406,4000,13-05-2024,CASH,
RCP/2024-25/015040,INV/2024-25/017419,1000,25-04-2024,UPI,
RCP/2024-25/015041,INV/2024-25/017420,1500,19-04-2024,ONLINE,
RCP/2024-25/015044,INV/2024-25/017424,4000,14-05-2024,ONLINE,
RCP/2024-25/015046,INV/2024-25/017427,4000,20-08-2024,CASH,
RCP/2024-25/015060,INV/2024-25/017441,4000,07-04-2024,UPI,
RCP/2024-25/015064,INV/2024-25/017445,4000,15-08-2024,UPI,
RCP/2024-25/015065,INV/2024-25/017446,4000,10-09-2024,BANK_TRANSFER,
RCP/2024-25/015067,INV/2024-25/017448,4000,22-11-2024,CASH,
RCP/2024-25/015071,INV/2024-25/017452,4000,17-03-2025,UPI,
RCP/2024-25/015073,INV/2024-25/017454,2000,23-04-2024,CASH,
RCP/2024-25/015077,INV/2024-25/017461,4000,18-06-2024,CASH,
RCP/2024-25/015102,INV/2024-25/017490,2000,25-04-2024,BANK_TRANSFER,
RCP/2024-25/015105,INV/2024-25/017493,500,18-04-2024,ONLINE,
RCP/2024-25/015106,INV/2024-25/017494,500,17-10-2024,CASH,
RCP/2024-25/015116,INV/2024-25/017505,4000,19-02-2025,BANK_TRANSFER,
RCP/2024-25/015117,INV/2024-25/017507,8000,15-04-2024,CHEQUE,
RCP/2024-25/015119,INV/2024-25/017509,1000,15-04-2024,CHEQUE,
RCP/2024-25/015121,INV/2024-25/017511,500,26-04-2024,UPI,
RCP/2024-25/015137,INV/2024-25/017533,4000,21-06-2024,UPI,
RCP/2024-25/015142,INV/2024-25/017538,4000,20-11-2024,UPI,
RCP/2024-25/015145,INV/2024-25/017541,4000,20-02-2025,UPI,
RCP/2024-25/015148,INV/2024-25/017544,2000,22-04-2024,CASH,
RCP/2024-25/015151,INV/2024-25/017547,500,26-04-2024,UPI,
RCP/2024-25/015155,INV/2024-25/017552,4000,23-07-2024,CHEQUE,
RCP/2024-25/015161,INV/2024-25/017559,4000,14-02-2025,UPI,
RCP/2024-25/015162,INV/2024-25/017560,4000,02-03-2025,BANK_TRANSFER,
RCP/2024-25/015180,INV/2024-25/017580,2000,20-04-2024,CHEQUE,
RCP/2024-25/015185,INV/2024-25/017585,4000,18-04-2024,CHEQUE,
RCP/2024-25/015197,INV/2024-25/017600,1500,19-04-2024,UPI,
RCP/2024-25/015206,INV/2024-25/017609,4000,03-10-2024,UPI,
RCP/2024-25/015209,INV/2024-25/017612,4000,05-01-2025,BANK_TRANSFER,
RCP/2024-25/015212,INV/2024-25/017616,2000,16-04-2024,UPI,
RCP/2024-25/015218,INV/2024-25/017622,4000,11-05-2024,UPI,
RCP/2024-25/015238,INV/2024-25/017645,4000,09-10-2024,ONLINE,
RCP/2024-25/015239,INV/2024-25/017646,4000,17-11-2024,UPI,
RCP/2024-25/015241,INV/2024-25/017648,4000,07-01-2025,BANK_TRANSFER,
RCP/2024-25/015244,INV/2024-25/017651,8000,24-04-2024,ONLINE,
RCP/2024-25/015250,INV/2024-25/017658,4000,25-05-2024,CHEQUE,
RCP/2024-25/015252,INV/2024-25/017660,4000,09-07-2024,ONLINE,
RCP/2024-25/015257,INV/2024-25/017667,4000,09-02-2025,CHEQUE,
RCP/2024-25/015258,INV/2024-25/017669,8000,17-04-2024,UPI,
RCP/2024-25/015271,INV/2024-25/017684,4000,02-01-2025,UPI,
RCP/2024-25/015272,INV/2024-25/017685,4000,15-02-2025,CHEQUE,
RCP/2024-25/015274,INV/2024-25/017687,8000,16-04-2024,BANK_TRANSFER,
RCP/2024-25/015277,INV/2024-25/017691,500,21-04-2024,ONLINE,
RCP/2024-25/015299,INV/2024-25/017718,4000,14-11-2024,CHEQUE,
RCP/2024-25/015300,INV/2024-25/017719,4000,14-12-2024,UPI,
RCP/2024-25/015302,INV/2024-25/017721,4000,06-02-2025,CASH,
RCP/2024-25/015304,INV/2024-25/017723,8000,23-04-2024,CHEQUE,
RCP/2024-25/015307,INV/2024-25/017726,1500,17-04-2024,UPI,
RCP/2024-25/015312,INV/2024-25/017734,4000,04-09-2024,UPI,
RCP/2024-25/015315,INV/2024-25/017738,4000,10-01-2025,UPI,
RCP/2024-25/015323,INV/2024-25/017746,500,17-10-2024,UPI,
RCP/2024-25/015326,INV/2024-25/017749,4000,23-06-2024,CASH,
RCP/2024-25/015337,INV/2024-25/017760,2000,20-04-2024,CASH,
RCP/2024-25/015340,INV/2024-25/017763,500,18-04-2024,UPI,
RCP/2024-25/015347,INV/2024-25/017770,4000,18-09-2024,CASH,
RCP/2024-25/015350,INV/2024-25/017774,4000,15-01-2025,CASH,
RCP/2024-25/015351,INV/2024-25/017775,4000,01-02-2025,UPI,
RCP/2024-25/015356,INV/2024-25/017782,500,13-10-2024,ONLINE,
RCP/2024-25/015357,INV/2024-25/017783,4000,12-04-2024,UPI,
RCP/2024-25/015360,INV/2024-25/017786,4000,10-07-2024,UPI,
RCP/2024-25/015362,INV/2024-25/017788,4000,15-09-2024,CASH,
