invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2023-24/002662,STU0155,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/016825,STU0426,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/005675,STU0322,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/013013,STU0215,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2025-26/019318,STU0087,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2025-26/021194,STU0191,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/011940,STU0155,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/022045,STU0239,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009470,STU0014,Tuition Fee,2000,07-12-2024,27-11-2024,2024-25
INV/2025-26/019037,STU0071,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2023-24/000637,STU0038,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2023-24/001988,STU0117,Exam Fee,250,16-04-2023,01-04-2023,2023-24
INV/2023-24/002440,STU0143,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2025-26/024304,STU0364,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/000937,STU0056,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2023-24/007385,STU0417,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/017183,STU0446,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/000456,STU0027,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/003279,STU0189,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/005881,STU0334,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/003124,STU0181,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2025-26/018457,STU0039,Tuition Fee,2000,05-02-2026,26-01-2026,2025-26
INV/2023-24/004423,STU0253,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2023-24/008426,STU0475,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2024-25/009499,STU0016,Tuition Fee,2000,10-07-2024,30-06-2024,2024-25
INV/2024-25/013220,STU0226,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2025-26/024528,STU0376,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2023-24/006846,STU0387,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/006529,STU0370,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/001936,STU0114,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/005561,STU0316,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2025-26/018747,STU0055,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/014610,STU0303,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2025-26/018745,STU0055,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2024-25/011170,STU0112,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2025-26/019216,STU0081,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/018871,STU0062,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2025-26/020582,STU0157,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/023011,STU0292,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2023-24/005040,STU0287,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2024-25/016055,STU0384,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2025-26/024543,STU0377,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/009990,STU0045,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2023-24/001531,STU0091,Tuition Fee,2000,11-04-2023,01-04-2023,2023-24
INV/2023-24/006588,STU0373,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2023-24/007451,STU0421,Tuition Fee,4000,05-02-2024,26-01-2024,2023-24
INV/2023-24/005213,STU0297,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/025462,STU0428,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2023-24/002369,STU0139,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2023-24/007640,STU0432,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2023-24/004966,STU0283,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/017279,STU0452,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2023-24/006819,STU0386,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2025-26/019914,STU0120,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2025-26/022082,STU0241,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2025-26/025097,STU0408,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2023-24/001383,STU0082,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2024-25/013443,STU0238,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/022891,STU0286,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/024368,STU0368,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2024-25/017422,STU0459,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2023-24/008562,STU0483,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2023-24/001289,STU0076,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/001864,STU0110,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2025-26/024577,STU0379,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2024-25/010439,STU0071,Tuition Fee,2000,07-12-2024,27-11-2024,2024-25
INV/2023-24/002997,STU0174,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2024-25/010705,STU0086,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2024-25/012618,STU0193,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2023-24/006709,STU0380,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2025-26/018715,STU0054,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2023-24/007189,STU0407,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2024-25/011996,STU0158,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2023-24/004070,STU0233,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/007751,STU0438,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/000042,STU0003,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2023-24/007645,STU0432,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2025-26/019936,STU0121,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019761,STU0112,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2024-25/010043,STU0048,Tuition Fee,2000,10-07-2024,30-06-2024,2024-25
INV/2025-26/018670,STU0051,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2023-24/004547,STU0260,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/024061,STU0351,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2023-24/001398,STU0083,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/022952,STU0289,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2023-24/002207,STU0130,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2023-24/006209,STU0352,Tuition Fee,4000,05-02-2024,26-01-2024,2023-24
INV/2025-26/025213,STU0415,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2023-24/006168,STU0350,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2025-26/021423,STU0204,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2023-24/001642,STU0097,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2023-24/006706,STU0380,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2024-25/010154,STU0054,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2023-24/004899,STU0279,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/005562,STU0316,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2024-25/017786,STU0480,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2025-26/018800,STU0058,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/018842,STU0061,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2024-25/010968,STU0101,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/022982,STU0291,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2023-24/003101,STU0179,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2025-26/018132,STU0020,Tuition Fee,2000,07-12-2025,27-11-2025,2025-26
INV/2025-26/021682,STU0218,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/024468,STU0373,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2023-24/005354,STU0305,Tuition Fee,3000,11-05-2023,01-05-2023,2023-24
INV/2024-25/009489,STU0015,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2023-24/007360,STU0416,Tuition Fee,4000,06-01-2024,27-12-2023,2023-24
INV/2023-24/004127,STU0236,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2024-25/012118,STU0165,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2024-25/012591,STU0191,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2024-25/011117,STU0109,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2023-24/000497,STU0030,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/023267,STU0306,Exam Fee,500,16-04-2025,01-04-2025,2025-26
INV/2025-26/018823,STU0060,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009345,STU0007,Tuition Fee,2000,10-06-2024,31-05-2024,2024-25
INV/2025-26/023023,STU0293,Tuition Fee,4000,08-10-2025,28-09-2025,2025-26
INV/2025-26/017996,STU0012,Tuition Fee,2000,07-12-2025,27-11-2025,2025-26
INV/2024-25/013416,STU0237,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/022936,STU0288,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2025-26/021854,STU0228,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2024-25/009630,STU0023,Exam Fee,250,16-04-2024,01-04-2024,2024-25
INV/2025-26/025134,STU0410,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2025-26/024715,STU0387,Tuition Fee,4000,08-10-2025,28-09-2025,2025-26
INV/2024-25/011793,STU0147,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2024-25/011819,STU0148,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2024-25/013807,STU0259,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2025-26/019438,STU0094,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2025-26/019372,STU0090,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2025-26/023392,STU0313,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2023-24/000227,STU0014,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2023-24/006386,STU0362,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/013067,STU0218,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2024-25/011504,STU0131,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2024-25/010413,STU0069,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2023-24/008033,STU0453,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/004082,STU0234,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2025-26/020882,STU0174,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2024-25/011196,STU0114,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/015664,STU0362,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2024-25/010060,STU0049,Tuition Fee,2000,10-07-2024,30-06-2024,2024-25
INV/2023-24/008053,STU0455,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2024-25/009852,STU0036,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2024-25/015351,STU0344,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/019384,STU0091,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2024-25/015721,STU0365,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2024-25/012142,STU0166,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2024-25/009641,STU0024,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2025-26/020835,STU0171,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2023-24/005072,STU0289,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2024-25/015555,STU0356,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/006463,STU0366,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2023-24/005053,STU0288,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2025-26/019134,STU0077,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2025-26/020217,STU0137,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2025-26/019585,STU0102,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2024-25/012428,STU0182,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2023-24/001795,STU0106,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2023-24/009104,STU0513,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2023-24/007879,STU0445,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/005658,STU0321,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/001977,STU0117,Tuition Fee,2000,09-08-2023,30-07-2023,2023-24
INV/2025-26/021225,STU0193,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2024-25/013881,STU0263,Tuition Fee,3000,09-08-2024,30-07-2024,2024-25
INV/2023-24/003866,STU0222,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2023-24/002965,STU0172,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2023-24/005037,STU0287,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2023-24/003942,STU0226,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2025-26/025633,STU0438,Tuition Fee,4000,08-10-2025,28-09-2025,2025-26
INV/2024-25/014905,STU0320,Tuition Fee,4000,10-06-2024,31-05-2024,2024-25
INV/2025-26/023561,STU0323,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2023-24/000297,STU0018,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2023-24/008870,STU0500,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2023-24/006987,STU0395,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/018809,STU0059,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2024-25/011470,STU0129,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2023-24/000843,STU0050,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2025-26/018299,STU0030,Tuition Fee,2000,08-09-2025,29-08-2025,2025-26
INV/2023-24/009240,STU0520,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/006560,STU0372,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2023-24/006197,STU0351,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/025292,STU0419,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/015143,STU0333,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2023-24/004311,STU0247,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2023-24/008208,STU0463,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2023-24/003520,STU0203,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2025-26/021288,STU0196,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/014788,STU0313,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/010079,STU0050,Tuition Fee,2000,08-09-2024,29-08-2024,2024-25
INV/2025-26/019271,STU0084,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2023-24/001435,STU0085,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2025-26/020102,STU0131,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2024-25/014463,STU0295,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2025-26/018025,STU0014,Tuition Fee,2000,10-07-2025,30-06-2025,2025-26
INV/2023-24/005331,STU0303,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/015870,STU0373,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2024-25/013495,STU0241,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/019906,STU0120,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2025-26/017825,STU0002,Tuition Fee,2000,07-11-2025,28-10-2025,2025-26
INV/2023-24/003262,STU0188,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/015753,STU0367,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2025-26/022517,STU0265,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2023-24/003660,STU0210,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2025-26/021523,STU0210,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009409,STU0010,Exam Fee,250,16-04-2024,01-04-2024,2024-25
INV/2023-24/004753,STU0271,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2023-24/001778,STU0105,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2025-26/021453,STU0206,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2025-26/023692,STU0330,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2025-26/024354,STU0367,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2024-25/015916,STU0376,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2023-24/008280,STU0467,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2023-24/007403,STU0418,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/015352,STU0344,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2024-25/010341,STU0065,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2025-26/022337,STU0255,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2023-24/002383,STU0140,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/021987,STU0235,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/015084,STU0330,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2024-25/015568,STU0356,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2024-25/016083,STU0385,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/016692,STU0419,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2023-24/004344,STU0248,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2024-25/011984,STU0157,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/003855,STU0221,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/001449,STU0086,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/022932,STU0288,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2025-26/018323,STU0031,Annual Fee,5000,16-04-2025,01-04-2025,2025-26
INV/2023-24/002908,STU0169,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2024-25/014181,STU0279,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/021327,STU0199,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2024-25/016490,STU0408,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2025-26/017910,STU0007,Tuition Fee,2000,07-11-2025,28-10-2025,2025-26
INV/2024-25/015831,STU0371,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/014573,STU0301,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/002513,STU0147,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2023-24/002203,STU0130,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/018719,STU0054,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2024-25/012910,STU0209,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2024-25/015630,STU0360,Tuition Fee,4000,07-11-2024,28-10-2024,2024-25
INV/2023-24/008516,STU0480,Lab Fee,2000,16-04-2023,01-04-2023,2023-24
INV/2025-26/021796,STU0225,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2024-25/016120,STU0387,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/014879,STU0318,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/011175,STU0112,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2023-24/007101,STU0402,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2023-24/002585,STU0151,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2024-25/012547,STU0189,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2023-24/004839,STU0276,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2025-26/021756,STU0222,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2025-26/025607,STU0436,Exam Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/015315,STU0342,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/020099,STU0130,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2024-25/015743,STU0366,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/001400,STU0083,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2024-25/014121,STU0276,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2025-26/024402,STU0369,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2024-25/012443,STU0183,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2025-26/018674,STU0051,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/020185,STU0135,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019527,STU0099,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2025-26/023727,STU0332,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2024-25/012113,STU0165,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2023-24/002753,STU0160,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2024-25/011047,STU0105,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2024-25/009363,STU0008,Tuition Fee,2000,10-07-2024,30-06-2024,2024-25
INV/2023-24/001955,STU0115,Exam Fee,250,13-10-2023,28-09-2023,2023-24
INV/2023-24/008110,STU0458,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2023-24/004956,STU0282,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2025-26/018055,STU0015,Exam Fee,250,13-10-2025,28-09-2025,2025-26
INV/2023-24/004881,STU0278,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/014245,STU0283,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2023-24/004907,STU0280,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2024-25/009541,STU0018,Tuition Fee,2000,07-03-2025,25-02-2025,2024-25
INV/2024-25/014870,STU0318,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2024-25/010898,STU0097,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2023-24/007895,STU0446,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2024-25/013316,STU0231,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/013455,STU0239,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2024-25/013302,STU0231,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2025-26/018360,STU0033,Exam Fee,250,16-04-2025,01-04-2025,2025-26
INV/2025-26/022209,STU0248,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/000259,STU0016,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2023-24/005334,STU0303,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2025-26/018242,STU0026,Exam Fee,250,13-10-2025,28-09-2025,2025-26
INV/2025-26/020381,STU0146,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2024-25/010049,STU0048,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2024-25/013422,STU0237,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/003304,STU0191,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2025-26/022711,STU0276,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009435,STU0012,Tuition Fee,2000,07-11-2024,28-10-2024,2024-25
INV/2024-25/012010,STU0159,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2024-25/010386,STU0068,Tuition Fee,2000,08-10-2024,28-09-2024,2024-25
INV/2023-24/008936,STU0504,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2024-25/012163,STU0167,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/002413,STU0141,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2025-26/024045,STU0350,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2024-25/015945,STU0377,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/025157,STU0411,Exam Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/011248,STU0116,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2025-26/025542,STU0433,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2025-26/019072,STU0073,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/012058,STU0161,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2024-25/016888,STU0430,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2023-24/007099,STU0402,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2025-26/018756,STU0056,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2025-26/021820,STU0226,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2024-25/017288,STU0452,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
