admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
STU0407,Unit Test 2,TEL10,100,66.0,B,28-10-2025,2025-26
STU0037,Unit Test 1,TELLKG,100,74.8,B+,31-05-2024,2024-25
STU0420,Midterm,CS8,100,95.4,A+,30-07-2023,2023-24
STU0441,Unit Test 1,MATH9,100,54.0,C,31-05-2023,2023-24
STU0196,Final,HIN2,100,79.5,B+,26-01-2024,2023-24
STU0359,Final,ENG6,100,74.7,B+,26-01-2024,2023-24
STU0241,Unit Test 2,CS5,50,31.0,B,28-10-2024,2024-25
STU0139,Final,HIN3,100,55.5,C,26-01-2026,2025-26
STU0050,Midterm,MATHLKG,100,59.7,C,30-07-2023,2023-24
STU0247,Final,SCI5,100,56.6,C,26-01-2025,2024-25
STU0304,Final,TEL7,100,79.0,B+,26-01-2026,2025-26
STU0352,Final,MATH6,100,83.4,A,26-01-2024,2023-24
STU0037,Midterm,HINUKG,100,65.9,B,30-07-2025,2025-26
STU0095,Midterm,ENG2,100,72.1,B+,30-07-2025,2025-26
STU0287,Final,HIN7,100,79.6,B+,26-01-2026,2025-26
STU0159,Midterm,HIN2,100,99.0,A+,30-07-2024,2024-25
STU0277,Unit Test 1,HIN5,100,95.4,A+,31-05-2024,2024-25
STU0177,Midterm,TEL2,100,80.0,B+,30-07-2023,2023-24
STU0364,Unit Test 2,SCI9,100,76.6,B+,28-10-2025,2025-26
STU0351,Midterm,HIN6,100,70.8,B+,30-07-2023,2023-24
STU0093,Midterm,SCI2,100,72.2,B+,30-07-2025,2025-26
STU0037,Unit Test 1,MATHNursery,100,84.1,A,31-05-2023,2023-24
STU0416,Midterm,CS8,100,72.7,B+,30-07-2023,2023-24
STU0360,Unit Test 1,CS8,100,59.0,C,31-05-2025,2025-26
STU0391,Midterm,SCI9,100,79.6,B+,30-07-2025,2025-26
STU0384,Unit Test 2,MATH7,100,70.8,B+,28-10-2023,2023-24
STU0185,Midterm,SCI3,100,94.7,A+,30-07-2024,2024-25
STU0208,Unit Test 1,PE4,50,30.1,B,31-05-2024,2024-25
STU0132,Midterm,HIN3,100,91.3,A+,30-07-2025,2025-26
STU0189,Unit Test 2,CS3,50,28.8,C,28-10-2024,2024-25
STU0107,Final,SCI1,100,88.6,A,26-01-2025,2024-25
STU0320,Midterm,CS5,50,50.0,A+,30-07-2023,2023-24
STU0017,Final,TELNursery,100,100.0,A+,26-01-2024,2023-24
STU0283,Midterm,HIN5,100,86.6,A,30-07-2023,2023-24
STU0308,Unit Test 2,ART6,50,38.4,B+,28-10-2024,2024-25
STU0247,Midterm,HIN5,100,63.5,B,30-07-2024,2024-25
STU0359,Unit Test 1,HIN8,100,85.6,A,31-05-2025,2025-26
STU0202,Midterm,HIN5,100,70.4,B+,30-07-2025,2025-26
STU0241,Final,SCI5,100,63.6,B,26-01-2025,2024-25
STU0008,Unit Test 2,ARTUKG,50,34.7,B,28-10-2025,2025-26
STU0277,Unit Test 1,TEL6,100,71.0,B+,31-05-2025,2025-26
STU0024,Unit Test 1,HINUKG,100,45.1,D,31-05-2025,2025-26
STU0381,Final,CS8,100,79.2,B+,26-01-2025,2024-25
STU0391,Unit Test 2,ENG9,100,62.0,B,28-10-2025,2025-26
STU0446,Final,HIN10,100,81.2,A,26-01-2025,2024-25
STU0424,Unit Test 2,TEL8,100,62.3,B,28-10-2023,2023-24
STU0087,Unit Test 1,PE2,50,30.4,B,31-05-2025,2025-26
STU0140,Unit Test 1,SST1,100,63.3,B,31-05-2023,2023-24
STU0184,Final,TEL3,100,50.2,C,26-01-2025,2024-25
STU0155,Midterm,MATH1,100,77.4,B+,30-07-2023,2023-24
STU0139,Midterm,MATH2,100,81.6,A,30-07-2024,2024-25
STU0165,Final,HIN3,100,53.0,C,26-01-2025,2024-25
STU0484,Unit Test 2,ART10,50,42.1,A,28-10-2023,2023-24
STU0097,Unit Test 1,MATHUKG,100,44.7,D,31-05-2023,2023-24
STU0459,Unit Test 2,HIN9,100,87.4,A,28-10-2023,2023-24
STU0140,Unit Test 2,TEL1,100,33.1,F,28-10-2023,2023-24
STU0309,Unit Test 1,PE6,50,32.5,B,31-05-2024,2024-25
STU0332,Final,SCI6,100,76.2,B+,26-01-2024,2023-24
STU0304,Unit Test 2,SCI7,100,59.4,C,28-10-2025,2025-26
STU0484,Midterm,TEL10,100,60.2,B,30-07-2023,2023-24
STU0332,Final,HIN7,100,67.9,B,26-01-2025,2024-25
STU0161,Final,SCI2,100,78.4,B+,26-01-2024,2023-24
STU0016,Unit Test 1,EVSLKG,100,56.3,C,31-05-2024,2024-25
STU0364,Unit Test 1,CS9,100,87.9,A,31-05-2025,2025-26
STU0328,Final,SST7,100,60.2,B,26-01-2025,2024-25
STU0149,Midterm,ENG3,100,70.2,B+,30-07-2025,2025-26
STU0424,Unit Test 2,MATH9,100,73.7,B+,28-10-2024,2024-25
STU0301,Final,SST5,100,61.9,B,26-01-2024,2023-24
STU0159,Unit Test 2,SST3,100,74.5,B+,28-10-2025,2025-26
STU0444,Unit Test 2,ART10,50,37.2,B+,28-10-2024,2024-25
STU0364,Midterm,TEL9,100,82.1,A,30-07-2025,2025-26
STU0095,Unit Test 2,ENGUKG,100,95.0,A+,28-10-2023,2023-24
STU0420,Unit Test 2,HIN10,100,80.8,A,28-10-2025,2025-26
STU0320,Unit Test 1,SST7,100,90.9,A+,31-05-2025,2025-26
STU0184,Unit Test 1,SST3,100,83.5,A,31-05-2024,2024-25
STU0111,Midterm,ENG2,100,90.3,A+,30-07-2025,2025-26
STU0277,Unit Test 1,PE5,50,37.5,B+,31-05-2024,2024-25
STU0390,Final,PE7,50,31.3,B,26-01-2024,2023-24
STU0515,Unit Test 1,CS10,100,60.0,B,31-05-2023,2023-24
STU0139,Unit Test 1,CS3,50,36.4,B+,31-05-2025,2025-26
STU0356,Midterm,SCI7,100,62.2,B,30-07-2024,2024-25
STU0360,Midterm,TEL6,100,63.1,B,30-07-2023,2023-24
STU0424,Unit Test 2,HIN9,100,80.1,A,28-10-2024,2024-25
STU0456,Unit Test 1,CS9,100,69.2,B,31-05-2023,2023-24
STU0050,Final,TELLKG,100,53.6,C,26-01-2024,2023-24
STU0200,Midterm,PE2,50,50.0,A+,30-07-2023,2023-24
STU0304,Midterm,HIN6,100,55.5,C,30-07-2024,2024-25
STU0153,Unit Test 1,SST1,100,82.9,A,31-05-2023,2023-24
STU0357,Unit Test 1,MATH6,100,62.6,B,31-05-2023,2023-24
STU0287,Midterm,HIN7,100,77.1,B+,30-07-2025,2025-26
STU0300,Final,CS7,100,71.3,B+,26-01-2026,2025-26
STU0416,Midterm,SST9,100,67.4,B,30-07-2024,2024-25
STU0208,Unit Test 1,MATH4,100,82.5,A,31-05-2024,2024-25
STU0211,Unit Test 1,CS4,50,34.9,B,31-05-2024,2024-25
STU0439,Midterm,ENG10,100,75.2,B+,30-07-2025,2025-26
STU0364,Unit Test 2,SST9,100,80.0,B+,28-10-2025,2025-26
STU0017,Unit Test 1,ENGUKG,100,88.4,A,31-05-2025,2025-26
STU0420,Unit Test 2,TEL8,100,100.0,A+,28-10-2023,2023-24
STU0159,Unit Test 1,HIN2,100,47.9,D,31-05-2024,2024-25
STU0037,Unit Test 1,EVSUKG,100,56.2,C,31-05-2025,2025-26
STU0420,Final,MATH9,100,73.7,B+,26-01-2025,2024-25
STU0282,Final,SST6,100,68.7,B,26-01-2025,2024-25
STU0090,Unit Test 2,HINUKG,100,53.3,C,28-10-2023,2023-24
STU0332,Midterm,ART8,50,36.6,B+,30-07-2025,2025-26
STU0390,Final,SCI8,100,94.6,A+,26-01-2025,2024-25
STU0352,Final,CS7,100,71.8,B+,26-01-2025,2024-25
STU0189,Final,MATH3,100,85.2,A,26-01-2025,2024-25
STU0158,Midterm,HIN2,100,38.3,F,30-07-2024,2024-25
STU0446,Midterm,ENG10,100,72.1,B+,30-07-2024,2024-25
STU0231,Midterm,ENG3,100,80.4,A,30-07-2023,2023-24
STU0509,Final,MATH10,100,88.1,A,26-01-2024,2023-24
STU0202,Midterm,CS5,50,37.4,B+,30-07-2025,2025-26
STU0424,Final,SCI10,100,65.2,B,26-01-2026,2025-26
STU0208,Midterm,ENG5,100,64.4,B,30-07-2025,2025-26
STU0165,Unit Test 2,SST4,100,73.7,B+,28-10-2025,2025-26
STU0356,Unit Test 2,HIN8,100,75.2,B+,28-10-2025,2025-26
STU0020,Final,MATHLKG,100,70.0,B,26-01-2025,2024-25
STU0185,Unit Test 1,PE2,50,31.9,B,31-05-2023,2023-24
STU0441,Unit Test 1,ART9,50,42.9,A,31-05-2023,2023-24
STU0095,Unit Test 1,MATH1,100,64.4,B,31-05-2024,2024-25
STU0200,Midterm,MATH3,100,80.6,A,30-07-2024,2024-25
STU0192,Unit Test 2,SST3,100,82.7,A,28-10-2024,2024-25
STU0102,Midterm,ENG1,100,65.7,B,30-07-2024,2024-25
STU0200,Final,SCI3,100,81.4,A,26-01-2025,2024-25
STU0189,Midterm,SCI4,100,69.0,B,30-07-2025,2025-26
STU0277,Midterm,ENG4,100,92.7,A+,30-07-2023,2023-24
STU0358,Final,HIN8,100,76.9,B+,26-01-2026,2025-26
STU0328,Midterm,SCI8,100,74.0,B+,30-07-2025,2025-26
STU0093,Final,ARTUKG,50,38.3,B+,26-01-2024,2023-24
STU0158,Final,SCI3,100,68.3,B,26-01-2026,2025-26
STU0407,Unit Test 2,ENG8,100,84.7,A,28-10-2023,2023-24
STU0320,Unit Test 1,ENG5,100,78.1,B+,31-05-2023,2023-24
STU0332,Unit Test 1,SCI7,100,86.3,A,31-05-2024,2024-25
STU0470,Midterm,TEL10,100,67.0,B,30-07-2024,2024-25
STU0102,Unit Test 1,MATH2,100,84.2,A,31-05-2025,2025-26
STU0366,Unit Test 1,MATH9,100,53.1,C,31-05-2025,2025-26
STU0249,Final,ART6,50,40.7,A,26-01-2026,2025-26
STU0278,Midterm,TEL4,100,57.3,C,30-07-2023,2023-24
STU0139,Unit Test 1,SCI2,100,76.8,B+,31-05-2024,2024-25
STU0185,Midterm,SCI2,100,49.0,D,30-07-2023,2023-24
STU0008,Unit Test 2,ENGLKG,100,51.4,C,28-10-2024,2024-25
STU0423,Midterm,HIN9,100,58.3,C,30-07-2024,2024-25
STU0320,Unit Test 2,TEL7,100,70.6,B+,28-10-2025,2025-26
STU0475,Final,PE9,50,39.3,B+,26-01-2024,2023-24
STU0356,Final,PE7,50,37.2,B+,26-01-2025,2024-25
STU0472,Unit Test 1,HIN10,100,59.8,C,31-05-2024,2024-25
STU0102,Unit Test 1,SST1,100,57.5,C,31-05-2024,2024-25
STU0497,Unit Test 2,HIN10,100,67.3,B,28-10-2023,2023-24
STU0357,Final,HIN6,100,84.8,A,26-01-2024,2023-24
STU0155,Midterm,MATH3,100,98.0,A+,30-07-2025,2025-26
STU0111,Final,CS1,50,38.5,B+,26-01-2025,2024-25
STU0456,Unit Test 2,SCI9,100,93.4,A+,28-10-2023,2023-24
STU0323,Midterm,ENG8,100,76.8,B+,30-07-2025,2025-26
STU0165,Midterm,SCI4,100,80.6,A,30-07-2025,2025-26
STU0359,Unit Test 1,PE7,50,27.0,C,31-05-2024,2024-25
STU0020,Final,EVSUKG,100,51.0,C,26-01-2026,2025-26
STU0262,Final,MATH6,100,70.6,B+,26-01-2026,2025-26
STU0247,Final,HIN4,100,48.8,D,26-01-2024,2023-24
STU0088,Unit Test 1,SCI2,100,58.1,C,31-05-2025,2025-26
STU0358,Final,ART8,50,33.8,B,26-01-2026,2025-26
STU0277,Final,TEL4,100,61.1,B,26-01-2024,2023-24
STU0024,Final,HINUKG,100,59.1,C,26-01-2026,2025-26
STU0456,Midterm,SCI10,100,46.5,D,30-07-2024,2024-25
STU0357,Unit Test 2,SST8,100,73.6,B+,28-10-2025,2025-26
STU0332,Midterm,TEL7,100,77.2,B+,30-07-2024,2024-25
STU0424,Midterm,ENG8,100,89.2,A,30-07-2023,2023-24
STU0356,Midterm,CS8,100,84.0,A,30-07-2025,2025-26
STU0159,Unit Test 2,TEL1,100,59.1,C,28-10-2023,2023-24
STU0088,Unit Test 2,PE2,50,40.4,A,28-10-2025,2025-26
STU0184,Unit Test 2,MATH2,100,72.3,B+,28-10-2023,2023-24
STU0271,Midterm,CS5,50,40.4,A,30-07-2024,2024-25
STU0090,Unit Test 1,SCI1,100,78.5,B+,31-05-2024,2024-25
STU0390,Final,ART9,50,41.5,A,26-01-2026,2025-26
STU0282,Unit Test 2,TEL5,100,52.1,C,28-10-2023,2023-24
STU0282,Unit Test 2,SST6,100,95.9,A+,28-10-2024,2024-25
STU0332,Midterm,HIN6,100,74.2,B+,30-07-2023,2023-24
STU0506,Final,HIN10,100,66.3,B,26-01-2024,2023-24
STU0196,Final,HIN3,100,84.1,A,26-01-2025,2024-25
STU0200,Midterm,MATH4,100,98.6,A+,30-07-2025,2025-26
STU0459,Final,HIN9,100,89.5,A,26-01-2024,2023-24
STU0140,Midterm,ENG2,100,85.9,A,30-07-2024,2024-25
STU0211,Unit Test 2,SST5,100,74.7,B+,28-10-2025,2025-26
STU0165,Unit Test 1,CS2,50,36.6,B+,31-05-2023,2023-24
STU0351,Final,MATH7,100,68.2,B,26-01-2025,2024-25
STU0165,Final,CS4,50,41.9,A,26-01-2026,2025-26
STU0097,Unit Test 1,HIN1,100,56.8,C,31-05-2024,2024-25
STU0301,Midterm,MATH7,100,66.4,B,30-07-2025,2025-26
STU0407,Unit Test 1,CS9,100,88.5,A,31-05-2024,2024-25
STU0475,Midterm,SST9,100,79.7,B+,30-07-2023,2023-24
STU0357,Final,PE7,50,40.4,A,26-01-2025,2024-25
STU0140,Midterm,ENG1,100,81.8,A,30-07-2023,2023-24
STU0456,Unit Test 2,ART9,50,36.9,B+,28-10-2023,2023-24
STU0171,Final,CS2,50,41.0,A,26-01-2024,2023-24
STU0231,Final,PE5,50,31.1,B,26-01-2026,2025-26
STU0308,Midterm,SCI6,100,73.9,B+,30-07-2024,2024-25
STU0515,Midterm,SCI10,100,69.9,B,30-07-2023,2023-24
STU0102,Unit Test 2,HINUKG,100,80.3,A,28-10-2023,2023-24
STU0441,Final,PE10,50,26.6,C,26-01-2025,2024-25
STU0177,Midterm,HIN4,100,78.6,B+,30-07-2025,2025-26
STU0336,Unit Test 2,ART8,50,42.6,A,28-10-2025,2025-26
STU0132,Midterm,SCI1,100,84.3,A,30-07-2023,2023-24
STU0111,Final,SCI1,100,74.6,B+,26-01-2025,2024-25
STU0358,Final,SST8,100,71.4,B+,26-01-2026,2025-26
STU0109,Unit Test 1,HIN1,100,48.3,D,31-05-2024,2024-25
STU0503,Final,ENG10,100,59.8,C,26-01-2024,2023-24
STU0506,Unit Test 1,ART10,50,29.1,C,31-05-2023,2023-24
STU0481,Unit Test 1,CS10,100,78.0,B+,31-05-2023,2023-24
STU0189,Final,HIN4,100,69.4,B,26-01-2026,2025-26
STU0323,Unit Test 2,ART7,50,27.2,C,28-10-2024,2024-25
STU0420,Midterm,ENG8,100,70.7,B+,30-07-2023,2023-24
STU0282,Unit Test 1,ART7,50,24.4,D,31-05-2025,2025-26
STU0277,Final,CS4,50,40.6,A,26-01-2024,2023-24
STU0472,Final,ENG9,100,95.4,A+,26-01-2024,2023-24
STU0444,Unit Test 2,SCI9,100,55.0,C,28-10-2023,2023-24
STU0391,Unit Test 1,HIN7,100,100.0,A+,31-05-2023,2023-24
STU0200,Midterm,SCI4,100,85.3,A,30-07-2025,2025-26
STU0407,Final,SCI9,100,56.5,C,26-01-2025,2024-25
STU0360,Unit Test 1,SCI7,100,73.6,B+,31-05-2024,2024-25
STU0050,Final,TEL1,100,65.8,B,26-01-2026,2025-26
STU0017,Unit Test 1,HINNursery,100,56.7,C,31-05-2023,2023-24
STU0202,Midterm,PE5,50,35.8,B+,30-07-2025,2025-26
STU0328,Unit Test 2,TEL6,100,56.4,C,28-10-2023,2023-24
STU0309,Final,ART7,50,37.9,B+,26-01-2026,2025-26
STU0381,Final,SST8,100,39.4,F,26-01-2025,2024-25
STU0456,Unit Test 1,SST9,100,77.0,B+,31-05-2023,2023-24
STU0491,Unit Test 1,TEL10,100,95.4,A+,31-05-2023,2023-24
STU0390,Unit Test 2,PE7,50,24.3,D,28-10-2023,2023-24
STU0241,Unit Test 2,SST6,100,68.8,B,28-10-2025,2025-26
STU0153,Final,TEL2,100,91.7,A+,26-01-2025,2024-25
STU0111,Unit Test 2,TELUKG,100,65.0,B,28-10-2023,2023-24
STU0102,Final,PE2,50,34.8,B,26-01-2026,2025-26
STU0358,Unit Test 1,ENG7,100,89.4,A,31-05-2024,2024-25
STU0424,Unit Test 1,SST9,100,52.5,C,31-05-2024,2024-25
STU0271,Midterm,HIN5,100,66.6,B,30-07-2024,2024-25
STU0407,Unit Test 2,SCI9,100,58.4,C,28-10-2024,2024-25
STU0381,Unit Test 1,CS9,100,50.7,C,31-05-2025,2025-26
STU0087,Final,CS2,50,35.7,B+,26-01-2026,2025-26
STU0177,Unit Test 2,SST2,100,82.7,A,28-10-2023,2023-24
STU0384,Unit Test 1,MATH8,100,60.1,B,31-05-2024,2024-25
STU0384,Final,CS7,100,61.6,B,26-01-2024,2023-24
STU0095,Unit Test 1,ARTUKG,50,36.6,B+,31-05-2023,2023-24
STU0444,Unit Test 2,HIN9,100,62.3,B,28-10-2023,2023-24
STU0088,Unit Test 2,PE1,50,43.0,A,28-10-2024,2024-25
STU0364,Unit Test 1,ENG7,100,60.4,B,31-05-2023,2023-24
STU0153,Final,SST3,100,70.3,B+,26-01-2026,2025-26
STU0211,Unit Test 1,MATH4,100,38.0,F,31-05-2024,2024-25
STU0287,Final,SST6,100,87.4,A,26-01-2025,2024-25
STU0185,Midterm,CS2,50,45.9,A+,30-07-2023,2023-24
STU0446,Unit Test 1,ENG10,100,68.3,B,31-05-2024,2024-25
STU0444,Unit Test 1,CS10,100,94.5,A+,31-05-2024,2024-25
STU0202,Final,HIN5,100,63.2,B,26-01-2026,2025-26
STU0444,Unit Test 2,ART9,50,30.3,B,28-10-2023,2023-24
STU0384,Unit Test 2,SCI8,100,48.8,D,28-10-2024,2024-25
STU0352,Final,ART8,50,31.4,B,26-01-2026,2025-26
STU0513,Final,CS10,100,56.2,C,26-01-2024,2023-24
STU0323,Unit Test 2,CS7,100,60.3,B,28-10-2024,2024-25
STU0177,Unit Test 1,SCI4,100,61.6,B,31-05-2025,2025-26
STU0200,Midterm,CS3,50,41.3,A,30-07-2024,2024-25
STU0304,Final,TEL5,100,60.6,B,26-01-2024,2023-24
STU0320,Unit Test 2,PE5,50,35.9,B+,28-10-2023,2023-24
STU0090,Unit Test 1,CS2,50,29.3,C,31-05-2025,2025-26
STU0456,Final,SST10,100,61.1,B,26-01-2025,2024-25
STU0147,Unit Test 2,CS2,50,24.3,D,28-10-2024,2024-25
STU0300,Unit Test 1,TEL5,100,63.3,B,31-05-2023,2023-24
STU0364,Unit Test 1,PE8,50,26.3,C,31-05-2024,2024-25
STU0161,Unit Test 1,ENG4,100,79.6,B+,31-05-2025,2025-26
STU0024,Unit Test 2,HINLKG,100,83.3,A,28-10-2024,2024-25
STU0309,Unit Test 2,CS5,50,45.2,A+,28-10-2023,2023-24
STU0300,Midterm,HIN7,100,80.3,A,30-07-2025,2025-26
STU0391,Final,TEL8,100,62.8,B,26-01-2025,2024-25
STU0420,Unit Test 1,ART8,50,30.9,B,31-05-2023,2023-24
STU0446,Midterm,PE10,50,44.1,A,30-07-2024,2024-25
STU0441,Final,ART10,50,37.8,B+,26-01-2025,2024-25
STU0484,Unit Test 2,HIN10,100,60.8,B,28-10-2023,2023-24
STU0095,Unit Test 1,HINUKG,100,78.5,B+,31-05-2023,2023-24
STU0159,Final,HIN1,100,47.1,D,26-01-2024,2023-24
STU0189,Midterm,HIN4,100,74.3,B+,30-07-2025,2025-26
STU0090,Unit Test 2,MATH1,100,89.3,A,28-10-2024,2024-25
STU0097,Unit Test 2,CS2,50,49.9,A+,28-10-2025,2025-26
STU0309,Final,ENG6,100,95.7,A+,26-01-2025,2024-25
STU0158,Midterm,CS3,50,36.2,B+,30-07-2025,2025-26
STU0472,Unit Test 1,TEL10,100,72.0,B+,31-05-2024,2024-25
STU0020,Final,MATHNursery,100,75.4,B+,26-01-2024,2023-24
STU0155,Unit Test 2,SST2,100,80.4,A,28-10-2024,2024-25
STU0328,Unit Test 2,TEL8,100,66.7,B,28-10-2025,2025-26
STU0323,Final,PE6,50,23.5,D,26-01-2024,2023-24
STU0320,Unit Test 2,SST6,100,86.4,A,28-10-2024,2024-25
STU0407,Unit Test 2,SST10,100,80.7,A,28-10-2025,2025-26
STU0185,Midterm,SST2,100,64.8,B,30-07-2023,2023-24
STU0475,Unit Test 1,ENG9,100,54.7,C,31-05-2023,2023-24
STU0231,Unit Test 2,TEL4,100,71.2,B+,28-10-2024,2024-25
STU0513,Midterm,CS10,100,72.0,B+,30-07-2023,2023-24
STU0308,Unit Test 1,CS5,50,28.8,C,31-05-2023,2023-24
STU0304,Midterm,MATH7,100,85.2,A,30-07-2025,2025-26
STU0161,Unit Test 2,SCI3,100,58.8,C,28-10-2024,2024-25
STU0159,Midterm,ENG1,100,100.0,A+,30-07-2023,2023-24
STU0037,Unit Test 2,HINUKG,100,80.3,A,28-10-2025,2025-26
STU0139,Midterm,PE3,50,42.9,A,30-07-2025,2025-26
STU0390,Unit Test 1,TEL7,100,67.1,B,31-05-2023,2023-24
STU0304,Unit Test 1,PE6,50,28.2,C,31-05-2024,2024-25
STU0446,Final,ART10,50,42.9,A,26-01-2025,2024-25
STU0359,Unit Test 2,PE7,50,39.7,B+,28-10-2024,2024-25
STU0287,Unit Test 2,ENG7,100,45.6,D,28-10-2025,2025-26
STU0441,Midterm,TEL10,100,70.6,B+,30-07-2024,2024-25
STU0381,Final,TEL7,100,83.7,A,26-01-2024,2023-24
STU0037,Unit Test 2,HINLKG,100,40.3,D,28-10-2024,2024-25
STU0097,Unit Test 1,MATH1,100,80.5,A,31-05-2024,2024-25
STU0241,Unit Test 2,HIN4,100,64.3,B,28-10-2023,2023-24
STU0309,Final,MATH6,100,76.8,B+,26-01-2025,2024-25
STU0097,Final,ENG1,100,51.1,C,26-01-2025,2024-25
STU0357,Unit Test 2,SST7,100,67.4,B,28-10-2024,2024-25
STU0336,Midterm,SCI6,100,93.5,A+,30-07-2023,2023-24
STU0407,Midterm,PE8,50,40.2,A,30-07-2023,2023-24
STU0475,Midterm,SCI9,100,83.8,A,30-07-2023,2023-24
STU0287,Unit Test 1,ENG5,100,63.2,B,31-05-2023,2023-24
STU0366,Unit Test 1,ENG7,100,74.0,B+,31-05-2023,2023-24
STU0336,Unit Test 2,MATH7,100,70.9,B+,28-10-2024,2024-25
STU0247,Midterm,ENG5,100,94.6,A+,30-07-2024,2024-25
STU0472,Unit Test 2,PE9,50,44.8,A,28-10-2023,2023-24
STU0300,Unit Test 2,HIN5,100,62.4,B,28-10-2023,2023-24
STU0155,Unit Test 1,SST1,100,64.2,B,31-05-2023,2023-24
STU0231,Final,MATH3,100,68.7,B,26-01-2024,2023-24
STU0109,Final,HIN2,100,81.5,A,26-01-2026,2025-26
STU0423,Final,HIN9,100,79.3,B+,26-01-2025,2024-25
STU0093,Unit Test 1,SCI1,100,62.6,B,31-05-2024,2024-25
STU0211,Unit Test 2,HIN3,100,60.1,B,28-10-2023,2023-24
STU0497,Final,ART10,50,44.8,A,26-01-2024,2023-24
STU0090,Final,SST1,100,54.6,C,26-01-2025,2024-25
STU0185,Final,CS4,50,49.2,A+,26-01-2026,2025-26
STU0189,Unit Test 2,HIN3,100,79.0,B+,28-10-2024,2024-25
STU0088,Final,ENGUKG,100,49.6,D,26-01-2024,2023-24
STU0165,Unit Test 2,CS4,50,38.7,B+,28-10-2025,2025-26
STU0192,Unit Test 1,CS3,50,29.1,C,31-05-2024,2024-25
STU0277,Unit Test 1,SCI6,100,85.5,A,31-05-2025,2025-26
STU0424,Midterm,HIN9,100,60.1,B,30-07-2024,2024-25
STU0016,Unit Test 1,ENGNursery,100,58.0,C,31-05-2023,2023-24
STU0107,Unit Test 2,SST2,100,67.1,B,28-10-2025,2025-26
STU0336,Final,ENG6,100,60.7,B,26-01-2024,2023-24
STU0332,Unit Test 2,SCI6,100,61.8,B,28-10-2023,2023-24
STU0470,Midterm,ART10,50,48.7,A+,30-07-2024,2024-25
STU0424,Unit Test 1,PE9,50,40.7,A,31-05-2024,2024-25
STU0366,Midterm,TEL9,100,50.8,C,30-07-2025,2025-26
STU0249,Final,CS5,50,36.9,B+,26-01-2025,2024-25
STU0320,Midterm,ENG6,100,86.0,A,30-07-2024,2024-25
STU0149,Final,MATH3,100,84.8,A,26-01-2026,2025-26
STU0497,Midterm,ENG10,100,74.4,B+,30-07-2023,2023-24
STU0155,Unit Test 2,ENG1,100,68.2,B,28-10-2023,2023-24
STU0231,Unit Test 2,TEL5,100,67.7,B,28-10-2025,2025-26
STU0328,Unit Test 1,CS7,100,62.0,B,31-05-2024,2024-25
STU0177,Unit Test 1,MATH3,100,84.2,A,31-05-2024,2024-25
STU0107,Unit Test 2,EVSUKG,100,86.2,A,28-10-2023,2023-24
STU0416,Final,ART9,50,42.1,A,26-01-2025,2024-25
STU0277,Midterm,MATH6,100,63.4,B,30-07-2025,2025-26
STU0153,Final,TEL1,100,81.9,A,26-01-2024,2023-24
STU0109,Unit Test 1,PE1,50,21.2,D,31-05-2024,2024-25
STU0165,Final,ENG4,100,63.7,B,26-01-2026,2025-26
STU0159,Unit Test 2,SST2,100,56.4,C,28-10-2024,2024-25
STU0283,Midterm,MATH6,100,72.9,B+,30-07-2024,2024-25
STU0185,Unit Test 2,ENG2,100,77.8,B+,28-10-2023,2023-24
STU0424,Unit Test 2,SCI10,100,71.7,B+,28-10-2025,2025-26
STU0241,Unit Test 1,HIN6,100,66.6,B,31-05-2025,2025-26
STU0323,Final,MATH6,100,41.0,D,26-01-2024,2023-24
STU0364,Unit Test 1,ART7,50,38.2,B+,31-05-2023,2023-24
STU0423,Unit Test 1,ART10,50,27.2,C,31-05-2025,2025-26
STU0475,Midterm,MATH10,100,87.1,A,30-07-2024,2024-25
STU0328,Midterm,ENG6,100,74.4,B+,30-07-2023,2023-24
STU0282,Final,CS7,100,76.1,B+,26-01-2026,2025-26
STU0283,Final,CS5,50,39.3,B+,26-01-2024,2023-24
STU0301,Final,TEL7,100,66.5,B,26-01-2026,2025-26
STU0304,Midterm,SCI5,100,70.6,B+,30-07-2023,2023-24
STU0287,Unit Test 1,HIN6,100,73.2,B+,31-05-2024,2024-25
STU0465,Final,ART9,50,26.5,C,26-01-2024,2023-24
STU0200,Unit Test 2,PE3,50,39.1,B+,28-10-2024,2024-25
STU0189,Unit Test 1,SCI3,100,88.6,A,31-05-2024,2024-25
STU0475,Unit Test 1,MATH9,100,57.3,C,31-05-2023,2023-24
STU0323,Final,CS8,100,57.9,C,26-01-2026,2025-26
STU0249,Unit Test 2,CS5,50,40.0,B+,28-10-2024,2024-25
STU0159,Final,MATH3,100,84.0,A,26-01-2026,2025-26
STU0390,Unit Test 1,HIN9,100,84.1,A,31-05-2025,2025-26
STU0155,Midterm,TEL3,100,91.9,A+,30-07-2025,2025-26
STU0247,Unit Test 1,ENG4,100,53.8,C,31-05-2023,2023-24
STU0184,Unit Test 1,PE4,50,47.3,A+,31-05-2025,2025-26
STU0475,Unit Test 2,MATH9,100,88.5,A,28-10-2023,2023-24
STU0332,Midterm,MATH6,100,83.1,A,30-07-2023,2023-24
STU0231,Unit Test 1,MATH4,100,68.6,B,31-05-2024,2024-25
STU0359,Midterm,PE6,50,34.0,B,30-07-2023,2023-24
STU0360,Unit Test 2,CS8,100,65.4,B,28-10-2025,2025-26
