admission_number,date,status,remarks
STU0053,16-12-2025,PRESENT,
STU0046,19-02-2026,PRESENT,
STU0389,20-02-2025,LATE,
STU0269,15-07-2024,PRESENT,
STU0157,11-09-2024,PRESENT,
STU0016,06-02-2025,PRESENT,
STU0046,09-07-2025,PRESENT,
STU0073,12-04-2024,PRESENT,
STU0195,10-01-2026,ABSENT,Not informed
STU0242,04-07-2024,PRESENT,
STU0053,23-12-2025,PRESENT,
STU0356,24-06-2023,PRESENT,
STU0112,28-03-2025,PRESENT,
STU0457,19-06-2023,PRESENT,
STU0425,17-11-2023,PRESENT,
STU0079,27-04-2023,PRESENT,
STU0242,06-02-2025,PRESENT,
STU0066,01-11-2024,HALF_DAY,
STU0094,14-04-2023,PRESENT,
STU0429,19-02-2026,PRESENT,
STU0008,06-09-2023,PRESENT,
STU0208,30-09-2024,PRESENT,
STU0078,16-04-2025,PRESENT,
STU0143,31-07-2024,PRESENT,
STU0336,08-12-2025,PRESENT,
STU0073,05-04-2024,PRESENT,
STU0066,30-07-2024,PRESENT,
STU0157,15-03-2025,PRESENT,
STU0078,06-09-2023,PRESENT,
STU0298,08-07-2023,PRESENT,
STU0113,12-02-2025,PRESENT,
STU0298,13-06-2023,PRESENT,
STU0209,03-02-2026,PRESENT,
STU0064,17-11-2023,PRESENT,
STU0356,08-07-2023,PRESENT,
STU0211,14-04-2023,PRESENT,
STU0230,13-02-2024,ABSENT,
STU0211,08-02-2024,PRESENT,
STU0046,03-02-2026,PRESENT,
STU0094,03-06-2023,PRESENT,
STU0016,27-03-2025,PRESENT,
STU0258,08-02-2024,PRESENT,
STU0347,07-06-2023,PRESENT,
STU0395,21-05-2024,PRESENT,
STU0390,17-08-2024,PRESENT,
STU0241,04-07-2024,PRESENT,
STU0456,21-05-2024,PRESENT,
STU0380,30-04-2025,PRESENT,
STU0270,29-05-2024,PRESENT,
STU0316,07-06-2023,LATE,
STU0016,05-08-2024,PRESENT,
STU0316,08-07-2023,PRESENT,
STU0067,12-02-2026,PRESENT,
STU0307,19-04-2025,PRESENT,
STU0147,23-08-2025,ABSENT,
STU0126,01-10-2024,PRESENT,
STU0485,04-03-2024,ABSENT,
STU0211,02-07-2024,PRESENT,
STU0230,22-01-2024,PRESENT,
STU0311,16-12-2025,PRESENT,
STU0493,22-06-2023,ABSENT,
STU0046,30-06-2025,ABSENT,Family event
STU0357,15-07-2024,PRESENT,
STU0272,12-01-2026,PRESENT,
STU0046,12-04-2025,PRESENT,
STU0216,17-07-2023,PRESENT,
STU0286,02-06-2025,ABSENT,Not informed
STU0332,10-09-2025,PRESENT,
STU0298,19-12-2023,PRESENT,
STU0112,01-11-2024,PRESENT,
STU0336,02-06-2025,PRESENT,
STU0023,14-04-2025,PRESENT,
STU0405,03-06-2025,PRESENT,
STU0216,09-11-2023,PRESENT,
STU0008,14-04-2023,LATE,
STU0111,29-05-2024,LATE,
STU0457,10-12-2024,PRESENT,
STU0094,05-02-2024,PRESENT,
STU0026,01-07-2024,LATE,
STU0192,15-10-2024,LATE,
STU0274,13-02-2024,PRESENT,
STU0477,03-10-2023,PRESENT,
STU0052,09-11-2023,PRESENT,
STU0207,15-03-2024,PRESENT,
STU0336,26-09-2023,PRESENT,
STU0338,15-10-2024,PRESENT,
STU0023,20-06-2025,PRESENT,
STU0366,19-12-2023,PRESENT,
STU0217,23-12-2025,PRESENT,
STU0053,20-06-2025,ABSENT,Sick
STU0418,30-11-2023,PRESENT,
STU0126,16-05-2024,PRESENT,
STU0242,18-06-2024,LATE,
STU0336,16-04-2025,PRESENT,
STU0071,19-02-2026,PRESENT,
STU0094,02-06-2023,PRESENT,
STU0008,19-12-2023,HALF_DAY,
STU0486,31-07-2023,PRESENT,
STU0389,26-09-2024,PRESENT,
STU0073,27-06-2024,PRESENT,
STU0073,26-07-2024,PRESENT,
STU0287,30-06-2025,PRESENT,
STU0478,12-12-2023,PRESENT,
STU0303,19-11-2024,ABSENT,Sick
STU0241,02-11-2024,PRESENT,
STU0405,30-04-2025,HALF_DAY,
STU0246,30-06-2025,PRESENT,
STU0067,09-01-2026,PRESENT,
STU0150,09-01-2026,PRESENT,
STU0111,22-01-2024,PRESENT,
STU0246,10-01-2026,LEAVE,Medical leave
STU0338,16-05-2024,PRESENT,
STU0208,02-09-2024,PRESENT,
STU0064,09-11-2023,PRESENT,
STU0289,12-02-2026,PRESENT,
STU0211,22-01-2024,PRESENT,
STU0338,17-08-2024,PRESENT,
STU0113,26-09-2024,ABSENT,Sick
STU0207,06-07-2024,PRESENT,
STU0061,26-09-2024,PRESENT,
STU0286,19-04-2025,PRESENT,
STU0052,26-09-2023,PRESENT,
STU0187,11-09-2024,PRESENT,
STU0461,26-09-2024,PRESENT,
STU0395,11-09-2024,PRESENT,
STU0046,10-01-2026,PRESENT,
STU0143,02-07-2024,PRESENT,
STU0100,20-02-2026,PRESENT,
STU0055,29-10-2025,PRESENT,
STU0041,05-09-2025,PRESENT,
STU0192,30-07-2024,PRESENT,
STU0140,20-04-2023,PRESENT,
STU0485,03-10-2023,PRESENT,
STU0365,08-02-2024,PRESENT,
STU0349,28-08-2023,ABSENT,Not informed
STU0272,03-06-2025,PRESENT,
STU0143,03-12-2024,PRESENT,
STU0389,27-03-2025,PRESENT,
STU0390,08-03-2025,PRESENT,
STU0289,03-11-2025,PRESENT,
STU0147,19-03-2024,PRESENT,
STU0485,29-01-2024,PRESENT,
STU0211,09-01-2026,ABSENT,Sick
STU0217,14-07-2025,PRESENT,
STU0430,30-07-2024,PRESENT,
STU0390,11-06-2024,PRESENT,
STU0212,10-09-2025,ABSENT,Not informed
STU0207,06-02-2025,PRESENT,
STU0212,12-04-2025,PRESENT,
STU0289,10-01-2026,PRESENT,
STU0110,01-08-2024,PRESENT,
STU0370,03-06-2023,PRESENT,
STU0478,21-02-2024,PRESENT,
STU0342,12-04-2024,PRESENT,
STU0289,13-01-2026,LATE,
STU0079,14-04-2023,LATE,
STU0105,27-03-2025,PRESENT,
STU0041,12-05-2025,PRESENT,
STU0367,14-06-2025,PRESENT,
STU0311,20-02-2026,PRESENT,
STU0057,31-07-2023,ABSENT,
STU0216,30-08-2023,PRESENT,
STU0026,01-11-2024,PRESENT,
STU0010,15-10-2024,PRESENT,
STU0316,06-09-2023,LATE,
STU0064,10-05-2023,PRESENT,
STU0343,14-04-2023,PRESENT,
STU0347,03-06-2023,PRESENT,
STU0389,16-05-2024,PRESENT,
STU0055,03-06-2025,PRESENT,
STU0289,05-01-2026,PRESENT,
STU0041,13-01-2026,PRESENT,
STU0008,01-03-2024,PRESENT,
STU0338,31-07-2024,PRESENT,
STU0034,01-03-2024,PRESENT,
STU0336,23-12-2025,PRESENT,
STU0382,17-07-2023,PRESENT,
STU0260,02-05-2025,PRESENT,
STU0147,02-05-2025,PRESENT,
STU0111,12-12-2023,PRESENT,
STU0311,02-05-2025,PRESENT,
STU0432,12-01-2026,LEAVE,
STU0186,17-07-2023,PRESENT,
STU0509,03-06-2023,PRESENT,
STU0256,12-05-2025,PRESENT,
STU0186,05-02-2024,PRESENT,
STU0392,30-11-2023,ABSENT,Family event
STU0152,02-05-2025,PRESENT,
STU0140,08-07-2023,PRESENT,
STU0349,05-02-2024,PRESENT,
STU0450,09-11-2023,LATE,
STU0491,08-02-2024,PRESENT,
STU0254,23-09-2024,PRESENT,
STU0316,29-01-2024,PRESENT,
STU0209,13-01-2026,PRESENT,
STU0367,14-04-2025,PRESENT,
STU0343,17-07-2023,PRESENT,
STU0222,15-10-2024,PRESENT,
STU0491,09-11-2023,PRESENT,
STU0380,23-08-2025,PRESENT,
STU0217,30-06-2025,PRESENT,
STU0461,30-09-2024,PRESENT,
STU0079,28-08-2023,PRESENT,
STU0044,31-07-2024,PRESENT,
STU0349,03-06-2023,PRESENT,
STU0207,28-08-2024,PRESENT,
STU0110,30-07-2024,ABSENT,
STU0493,29-01-2024,PRESENT,
STU0347,28-08-2023,PRESENT,
STU0053,14-04-2025,PRESENT,
STU0274,21-02-2024,PRESENT,
STU0150,03-06-2025,PRESENT,
STU0403,09-01-2026,PRESENT,
STU0325,26-09-2024,PRESENT,
STU0319,05-04-2024,PRESENT,
STU0418,17-07-2023,PRESENT,
STU0347,15-09-2023,PRESENT,
STU0211,12-03-2024,PRESENT,
STU0486,10-05-2023,PRESENT,
STU0112,05-04-2024,PRESENT,
STU0207,11-09-2024,PRESENT,
STU0476,12-04-2024,LATE,
STU0022,06-09-2023,PRESENT,
STU0241,17-08-2024,LATE,
STU0150,12-02-2026,PRESENT,
STU0078,09-01-2026,PRESENT,
STU0382,14-04-2023,LATE,
STU0039,08-01-2026,PRESENT,
STU0278,09-01-2026,PRESENT,
STU0064,31-07-2023,PRESENT,
STU0126,26-09-2024,PRESENT,
STU0022,22-01-2024,PRESENT,
STU0452,18-06-2024,PRESENT,
STU0126,12-02-2025,PRESENT,
STU0066,27-06-2024,ABSENT,Sick
STU0260,14-07-2025,HALF_DAY,
STU0418,08-07-2023,PRESENT,
STU0052,17-07-2023,PRESENT,
STU0166,02-06-2023,PRESENT,
STU0061,17-08-2024,PRESENT,
STU0055,02-01-2026,PRESENT,
STU0034,08-07-2023,PRESENT,
STU0509,30-08-2023,ABSENT,Family event
STU0246,08-12-2025,PRESENT,
STU0187,23-09-2024,PRESENT,
STU0429,22-08-2025,PRESENT,
STU0278,23-08-2025,LATE,
STU0242,27-06-2024,PRESENT,
STU0207,24-06-2023,LATE,
STU0286,22-11-2025,PRESENT,
STU0338,02-09-2024,PRESENT,
STU0457,03-12-2024,PRESENT,
STU0055,30-06-2025,LATE,
STU0380,12-05-2025,PRESENT,
STU0147,30-08-2023,PRESENT,
STU0456,20-02-2025,PRESENT,
STU0342,21-05-2024,ABSENT,
STU0287,03-11-2025,PRESENT,
STU0461,15-10-2024,ABSENT,
STU0274,24-06-2023,PRESENT,
STU0269,01-11-2024,PRESENT,
STU0395,01-08-2024,PRESENT,
STU0430,16-12-2025,PRESENT,
STU0044,04-07-2024,PRESENT,
STU0382,27-04-2023,PRESENT,
STU0254,11-09-2024,PRESENT,
STU0111,04-07-2024,PRESENT,
STU0211,29-05-2024,PRESENT,
STU0101,04-07-2024,PRESENT,
STU0187,29-05-2024,PRESENT,
STU0166,13-02-2024,PRESENT,
STU0382,24-04-2023,PRESENT,
STU0046,12-01-2026,PRESENT,
STU0430,28-08-2024,PRESENT,
STU0380,19-11-2024,PRESENT,
STU0016,26-07-2024,LEAVE,Family function
STU0094,13-06-2023,PRESENT,
STU0079,15-09-2023,PRESENT,
STU0450,20-04-2023,PRESENT,
STU0509,01-03-2024,PRESENT,
STU0217,29-10-2025,LATE,
STU0491,03-10-2023,ABSENT,Not informed
STU0044,29-05-2024,PRESENT,
STU0125,11-09-2024,PRESENT,
STU0289,08-01-2026,PRESENT,
STU0111,21-02-2024,PRESENT,
STU0324,03-06-2023,PRESENT,
STU0298,12-12-2023,LATE,
STU0112,27-06-2024,PRESENT,
STU0405,14-04-2025,PRESENT,
STU0217,30-10-2025,PRESENT,
STU0041,12-02-2026,PRESENT,
STU0380,23-09-2024,PRESENT,
STU0491,21-02-2024,PRESENT,
STU0211,01-02-2024,PRESENT,
STU0186,22-06-2023,ABSENT,Sick
STU0086,09-12-2023,PRESENT,
STU0206,20-04-2023,PRESENT,
STU0343,13-06-2023,PRESENT,
STU0211,02-09-2024,ABSENT,Family event
STU0112,17-08-2024,PRESENT,
STU0324,19-02-2026,PRESENT,
STU0477,28-08-2023,LATE,
STU0389,17-08-2024,PRESENT,
STU0491,22-06-2023,LEAVE,Medical leave
STU0110,19-11-2024,PRESENT,
STU0126,27-03-2025,PRESENT,
STU0008,02-06-2023,PRESENT,
STU0211,30-11-2023,PRESENT,
STU0057,19-12-2023,PRESENT,
STU0023,12-01-2026,PRESENT,
STU0289,05-09-2025,PRESENT,
STU0356,06-09-2023,PRESENT,
STU0275,15-10-2024,HALF_DAY,
STU0425,28-08-2023,PRESENT,
STU0349,15-03-2024,LATE,
STU0209,02-06-2025,PRESENT,
STU0125,23-09-2024,PRESENT,
STU0270,06-07-2024,PRESENT,
STU0041,14-06-2025,PRESENT,
STU0324,23-08-2025,PRESENT,
STU0357,05-04-2024,PRESENT,
STU0382,12-12-2023,PRESENT,
STU0187,20-02-2025,PRESENT,
STU0026,26-09-2024,PRESENT,
STU0166,24-06-2023,PRESENT,
STU0316,27-04-2023,ABSENT,
STU0311,22-11-2025,LEAVE,Medical leave
STU0185,27-03-2025,PRESENT,
STU0324,12-04-2025,PRESENT,
STU0111,01-07-2024,ABSENT,Not informed
STU0207,12-03-2024,LEAVE,Family function
STU0361,10-05-2023,PRESENT,
STU0186,13-06-2023,PRESENT,
STU0349,10-05-2023,ABSENT,Not informed
STU0274,01-03-2024,PRESENT,
STU0064,24-06-2023,PRESENT,
STU0126,17-08-2024,PRESENT,
STU0486,24-06-2023,PRESENT,
STU0094,26-09-2023,LEAVE,Medical leave
STU0022,15-09-2023,PRESENT,
STU0066,28-08-2024,PRESENT,
STU0152,16-04-2025,PRESENT,
STU0395,02-11-2024,PRESENT,
STU0094,31-07-2023,PRESENT,
STU0206,22-06-2023,PRESENT,
STU0287,16-04-2025,PRESENT,
STU0298,09-12-2023,PRESENT,
STU0216,29-01-2024,ABSENT,Not informed
STU0066,04-07-2024,ABSENT,Sick
STU0026,05-04-2024,ABSENT,Family event
STU0209,20-06-2025,PRESENT,
STU0303,06-02-2025,PRESENT,
STU0456,02-09-2024,ABSENT,Not informed
STU0254,02-09-2024,PRESENT,
STU0450,17-11-2023,PRESENT,
STU0111,18-06-2024,PRESENT,
STU0101,06-07-2024,PRESENT,
STU0270,19-11-2024,PRESENT,
STU0066,03-12-2024,PRESENT,
STU0461,23-09-2024,PRESENT,
STU0209,02-01-2026,PRESENT,
STU0034,22-01-2024,PRESENT,
STU0485,17-07-2023,PRESENT,
STU0105,15-10-2024,LATE,
STU0041,28-08-2025,PRESENT,
STU0390,19-11-2024,PRESENT,
STU0211,26-07-2024,PRESENT,
STU0452,23-09-2024,PRESENT,
STU0380,03-12-2024,HALF_DAY,
STU0150,05-01-2026,ABSENT,
STU0150,23-08-2025,PRESENT,
STU0370,12-12-2023,PRESENT,
STU0357,23-09-2024,PRESENT,
STU0110,01-10-2024,PRESENT,
STU0457,12-12-2023,PRESENT,
STU0016,28-03-2025,PRESENT,
STU0307,03-11-2025,PRESENT,
STU0052,02-06-2023,LEAVE,
STU0357,15-09-2023,PRESENT,
STU0052,06-09-2023,PRESENT,
STU0207,03-12-2024,PRESENT,
STU0053,12-04-2025,LATE,
STU0430,02-07-2024,LATE,
STU0395,17-08-2024,LATE,
STU0207,01-02-2024,ABSENT,
STU0425,14-04-2023,PRESENT,
STU0044,23-09-2024,PRESENT,
STU0270,15-07-2024,ABSENT,Sick
STU0356,31-07-2023,PRESENT,
STU0023,30-10-2025,PRESENT,
STU0392,12-12-2023,PRESENT,
STU0143,28-03-2025,PRESENT,
STU0380,01-07-2024,PRESENT,
STU0208,01-11-2024,PRESENT,
STU0188,20-02-2026,PRESENT,
STU0057,28-08-2023,ABSENT,Sick
STU0023,05-01-2026,PRESENT,
STU0057,22-06-2023,PRESENT,
STU0057,05-02-2024,PRESENT,
STU0111,02-11-2024,PRESENT,
STU0405,23-12-2025,PRESENT,
STU0260,13-01-2026,PRESENT,
STU0316,22-01-2024,PRESENT,
STU0008,15-03-2024,PRESENT,
STU0073,06-02-2025,PRESENT,
STU0211,27-03-2025,PRESENT,
STU0430,01-11-2024,PRESENT,
STU0275,30-09-2024,PRESENT,
STU0389,08-03-2025,PRESENT,
STU0067,05-09-2025,PRESENT,
STU0347,08-07-2023,HALF_DAY,
STU0188,03-11-2025,PRESENT,
STU0066,20-02-2025,PRESENT,
STU0425,15-09-2023,ABSENT,
STU0111,05-08-2024,ABSENT,Not informed
STU0211,03-11-2025,PRESENT,
STU0180,01-02-2024,PRESENT,
STU0044,27-03-2025,PRESENT,
STU0206,19-06-2023,LEAVE,Medical leave
STU0429,09-01-2026,PRESENT,
STU0336,12-04-2025,PRESENT,
STU0057,30-08-2023,PRESENT,
STU0208,23-09-2024,LATE,
STU0478,08-07-2023,PRESENT,
STU0064,28-08-2023,PRESENT,
STU0110,02-11-2024,PRESENT,
STU0457,03-06-2023,PRESENT,
STU0188,30-06-2025,PRESENT,
STU0216,13-01-2026,PRESENT,
STU0057,15-09-2023,PRESENT,
STU0211,04-03-2024,PRESENT,
STU0211,30-08-2023,PRESENT,
STU0034,07-06-2023,PRESENT,
STU0361,09-11-2023,PRESENT,
STU0055,02-02-2026,PRESENT,
STU0457,24-04-2023,PRESENT,
STU0212,14-07-2025,PRESENT,
STU0390,23-09-2024,PRESENT,
STU0067,30-06-2025,PRESENT,
STU0188,12-05-2025,HALF_DAY,
STU0338,26-11-2024,LEAVE,Family function
STU0269,19-11-2024,PRESENT,
STU0034,09-12-2023,PRESENT,
STU0026,17-08-2024,PRESENT,
STU0230,15-03-2024,LATE,
STU0390,18-06-2024,PRESENT,
STU0162,28-08-2024,PRESENT,
STU0438,06-01-2024,PRESENT,
STU0216,19-06-2023,PRESENT,
STU0147,24-06-2023,PRESENT,
STU0101,20-02-2025,PRESENT,
STU0298,01-02-2024,LATE,
STU0366,01-02-2024,LEAVE,
STU0366,19-06-2023,ABSENT,Family event
STU0272,08-01-2026,PRESENT,
STU0008,17-07-2023,PRESENT,
STU0046,02-01-2026,PRESENT,
STU0432,20-06-2025,PRESENT,
STU0332,22-11-2025,PRESENT,
STU0338,01-11-2024,PRESENT,
STU0430,13-01-2026,PRESENT,
STU0389,06-07-2024,PRESENT,
STU0256,14-04-2025,PRESENT,
STU0380,12-01-2026,PRESENT,
STU0188,02-05-2025,PRESENT,
STU0086,20-04-2023,PRESENT,
STU0509,15-09-2023,PRESENT,
STU0430,01-08-2024,PRESENT,
STU0053,28-08-2025,PRESENT,
STU0100,29-10-2025,PRESENT,
STU0336,05-01-2026,PRESENT,
STU0211,23-09-2024,PRESENT,
STU0477,19-06-2023,PRESENT,
STU0298,20-04-2023,PRESENT,
STU0486,20-04-2023,PRESENT,
STU0380,06-02-2025,PRESENT,
STU0256,20-06-2025,PRESENT,
STU0016,28-08-2024,PRESENT,
STU0242,19-11-2024,PRESENT,
STU0357,27-06-2024,PRESENT,
STU0147,23-06-2025,PRESENT,
STU0392,06-09-2023,PRESENT,
STU0101,29-05-2024,PRESENT,
STU0010,21-05-2024,PRESENT,
STU0101,05-04-2024,LATE,
STU0033,30-10-2025,PRESENT,
STU0289,08-12-2025,PRESENT,
STU0325,01-10-2024,PRESENT,
STU0254,21-05-2024,PRESENT,
STU0418,10-05-2023,PRESENT,
STU0357,26-11-2024,LATE,
STU0067,14-06-2025,PRESENT,
STU0033,08-01-2026,PRESENT,
STU0477,04-03-2024,PRESENT,
STU0485,09-12-2023,PRESENT,
STU0211,30-06-2025,PRESENT,
STU0477,24-04-2023,PRESENT,
STU0111,17-07-2023,PRESENT,
STU0222,01-07-2024,PRESENT,
STU0071,13-01-2026,PRESENT,
STU0476,15-03-2025,PRESENT,
STU0275,01-11-2024,PRESENT,
STU0086,30-08-2023,PRESENT,
STU0105,28-03-2025,PRESENT,
STU0207,14-04-2023,PRESENT,
STU0336,20-02-2026,PRESENT,
STU0366,22-06-2023,PRESENT,
STU0147,09-11-2023,PRESENT,
STU0365,17-07-2023,PRESENT,
STU0303,26-09-2024,PRESENT,
STU0357,13-06-2023,PRESENT,
STU0425,24-04-2023,PRESENT,
STU0064,06-09-2023,PRESENT,
STU0457,04-03-2024,PRESENT,
STU0136,09-07-2025,PRESENT,
STU0230,24-04-2023,PRESENT,
STU0338,30-09-2024,PRESENT,
STU0380,13-01-2026,PRESENT,
STU0278,16-04-2025,LEAVE,Family function
STU0066,26-11-2024,PRESENT,
STU0260,28-08-2025,PRESENT,
STU0216,08-12-2025,HALF_DAY,
STU0485,31-07-2023,ABSENT,
STU0111,16-05-2024,ABSENT,Not informed
STU0336,14-04-2025,ABSENT,Family event
STU0357,05-02-2024,PRESENT,
STU0254,11-06-2024,PRESENT,
STU0361,24-06-2023,PRESENT,
STU0192,10-12-2024,PRESENT,
STU0270,01-11-2024,PRESENT,
STU0303,02-07-2024,PRESENT,
STU0324,28-08-2025,PRESENT,
STU0298,17-11-2023,PRESENT,
STU0105,29-05-2024,PRESENT,
STU0272,03-11-2025,PRESENT,
STU0230,01-02-2024,ABSENT,Family event
STU0430,26-07-2024,PRESENT,
STU0211,12-04-2025,PRESENT,
STU0125,02-11-2024,PRESENT,
STU0041,16-04-2025,PRESENT,
STU0207,29-01-2024,PRESENT,
STU0336,22-06-2023,PRESENT,
STU0349,17-07-2023,PRESENT,
STU0382,17-11-2023,PRESENT,
STU0041,19-04-2025,PRESENT,
STU0180,01-03-2024,LEAVE,Medical leave
STU0392,09-12-2023,PRESENT,
STU0287,09-07-2025,PRESENT,
STU0254,18-06-2024,LATE,
STU0147,30-11-2023,PRESENT,
STU0053,16-04-2025,PRESENT,
STU0057,13-06-2023,PRESENT,
STU0209,10-01-2026,PRESENT,
STU0157,05-04-2024,PRESENT,
STU0016,27-06-2024,PRESENT,
STU0269,02-09-2024,PRESENT,
STU0067,20-06-2025,PRESENT,
STU0432,22-11-2025,LEAVE,
STU0256,30-04-2025,PRESENT,
STU0457,08-02-2024,PRESENT,
STU0195,28-08-2025,PRESENT,
STU0111,07-06-2023,PRESENT,
STU0382,03-10-2023,PRESENT,
STU0073,30-07-2024,PRESENT,
STU0452,29-05-2024,PRESENT,
STU0113,01-08-2024,PRESENT,
STU0275,31-07-2024,PRESENT,
STU0289,30-10-2025,PRESENT,
STU0311,09-07-2025,PRESENT,
STU0311,22-08-2025,PRESENT,
STU0186,22-01-2024,ABSENT,Not informed
STU0316,03-06-2023,PRESENT,
STU0100,12-01-2026,ABSENT,Not informed
STU0254,19-11-2024,PRESENT,
STU0180,09-12-2023,PRESENT,
STU0208,19-11-2024,PRESENT,
STU0509,03-10-2023,PRESENT,
STU0403,05-09-2025,PRESENT,
STU0222,12-04-2024,PRESENT,
STU0187,28-03-2025,PRESENT,
STU0485,28-08-2023,PRESENT,
STU0216,06-09-2023,PRESENT,
STU0055,19-02-2026,PRESENT,
STU0216,31-07-2023,PRESENT,
STU0286,05-09-2025,PRESENT,
STU0008,05-02-2024,PRESENT,
STU0403,16-12-2025,PRESENT,
STU0461,27-03-2025,PRESENT,
STU0382,13-02-2024,PRESENT,
STU0325,10-12-2024,PRESENT,
STU0347,27-04-2023,LEAVE,
STU0452,05-08-2024,HALF_DAY,
STU0140,27-04-2023,PRESENT,
STU0023,16-12-2025,LATE,
STU0311,12-02-2026,PRESENT,
STU0147,05-09-2025,HALF_DAY,
STU0046,02-05-2025,ABSENT,Family event
STU0026,01-10-2024,ABSENT,Sick
STU0208,26-07-2024,PRESENT,
STU0033,23-06-2025,PRESENT,
STU0430,19-11-2024,PRESENT,
STU0365,12-03-2024,PRESENT,
STU0357,08-07-2023,ABSENT,Sick
STU0357,06-09-2023,PRESENT,
STU0303,10-12-2024,PRESENT,
STU0211,08-03-2025,ABSENT,Not informed
STU0187,31-07-2024,PRESENT,
STU0392,20-04-2023,PRESENT,
STU0246,05-01-2026,PRESENT,
STU0016,01-10-2024,PRESENT,
STU0357,29-05-2024,PRESENT,
STU0078,23-06-2025,PRESENT,
STU0478,06-01-2024,PRESENT,
STU0188,14-06-2025,PRESENT,
STU0332,04-06-2025,PRESENT,
STU0395,06-07-2024,HALF_DAY,
STU0254,05-08-2024,PRESENT,
STU0367,03-11-2025,PRESENT,
STU0430,02-02-2026,PRESENT,
STU0105,26-11-2024,PRESENT,
STU0039,05-09-2025,PRESENT,
STU0242,30-07-2024,PRESENT,
STU0430,26-09-2024,PRESENT,
STU0286,02-05-2025,PRESENT,
STU0389,30-09-2024,HALF_DAY,
STU0078,22-01-2024,PRESENT,
STU0143,15-10-2024,LATE,
STU0152,19-04-2025,PRESENT,
STU0429,02-05-2025,PRESENT,
STU0211,24-06-2023,PRESENT,
STU0343,05-02-2024,PRESENT,
STU0078,30-08-2023,PRESENT,
STU0477,17-07-2023,PRESENT,
