invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2025-26/001974,139,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001975,139,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001976,139,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001977,139,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001978,139,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001979,139,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001980,140,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001981,140,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001982,140,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001983,140,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001984,140,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001985,140,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001986,140,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001987,140,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001988,140,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001989,140,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001990,140,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001991,140,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001992,140,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001993,140,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001994,140,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001995,141,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001996,141,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001997,141,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001998,141,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001999,141,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002000,141,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002001,141,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002002,141,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002003,141,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002004,141,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002005,141,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002006,141,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002007,141,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002008,141,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002009,141,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002010,142,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002011,142,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002012,142,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002013,142,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002014,142,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002015,142,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002016,142,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002017,142,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002018,142,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002019,142,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002020,142,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002021,142,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002022,142,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002023,142,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002024,142,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002025,143,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002026,143,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002027,143,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002028,143,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002029,143,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002030,143,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002031,143,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002032,143,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002033,143,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002034,143,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002035,143,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002036,143,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002037,143,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002038,143,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002039,143,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002040,144,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002041,144,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002042,144,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002043,144,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002044,144,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002045,144,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002046,144,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002047,144,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002048,144,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002049,144,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002050,144,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002051,144,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002052,144,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002053,144,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002054,144,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002055,145,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002056,145,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002057,145,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002058,145,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002059,145,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002060,145,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002061,145,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002062,145,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002063,145,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002064,145,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002065,145,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002066,145,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002067,145,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002068,145,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002069,145,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002070,146,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002071,146,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002072,146,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002073,146,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002074,146,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002075,146,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002076,146,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002077,146,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002078,146,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002079,146,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002080,146,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002081,146,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002082,146,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002083,146,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002084,146,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002085,147,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002086,147,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002087,147,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002088,147,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002089,147,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002090,147,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002091,147,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002092,147,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002093,147,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002094,147,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002095,147,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002096,147,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002097,147,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002098,147,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002099,147,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002100,148,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002101,148,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002102,148,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002103,148,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002104,148,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002105,148,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002106,148,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002107,148,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002108,148,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002109,148,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002110,148,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002111,148,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002112,148,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002113,148,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002114,148,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002115,149,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002116,149,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002117,149,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002118,149,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002119,149,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002120,149,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002121,149,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002122,149,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002123,149,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002124,149,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002125,149,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002126,149,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002127,149,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002128,149,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002129,149,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002130,150,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002131,150,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002132,150,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002133,150,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002134,150,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002135,150,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002136,150,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002137,150,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002138,150,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002139,150,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002140,150,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002141,150,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002142,150,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002143,150,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002144,150,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002145,151,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002146,151,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002147,151,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002148,151,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002149,151,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002150,151,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002151,151,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002152,151,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002153,151,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002154,151,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002155,151,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002156,151,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002157,151,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002158,151,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002159,151,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002160,152,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002161,152,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002162,152,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002163,152,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002164,152,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002165,152,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002166,152,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002167,152,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002168,152,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002169,152,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002170,152,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002171,152,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002172,152,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002173,152,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002174,152,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002175,NMS-0153,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/002176,NMS-0153,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/002177,NMS-0153,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/002178,NMS-0153,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/002179,NMS-0153,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/002180,NMS-0153,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/002181,NMS-0153,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/002182,NMS-0153,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/002183,NMS-0153,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/002184,NMS-0153,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002185,NMS-0153,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002186,NMS-0153,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002187,NMS-0153,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/002188,NMS-0153,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/002189,NMS-0154,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/002190,NMS-0154,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/002191,NMS-0154,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/002192,NMS-0154,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/002193,NMS-0154,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/002194,NMS-0154,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/002195,NMS-0154,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/002196,NMS-0154,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/002197,NMS-0154,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/002198,NMS-0154,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002199,NMS-0154,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002200,NMS-0154,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002201,NMS-0154,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/002202,NMS-0154,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/002203,NMS-0155,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002204,NMS-0155,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002205,NMS-0155,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002206,NMS-0155,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002207,NMS-0155,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002208,NMS-0155,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002209,NMS-0155,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002210,NMS-0155,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002211,NMS-0155,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002212,NMS-0155,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002213,NMS-0155,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002214,NMS-0155,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002215,NMS-0155,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002216,NMS-0155,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002217,NMS-0155,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002218,NMS-0156,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/002219,NMS-0156,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/002220,NMS-0156,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/002221,NMS-0156,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/002222,NMS-0156,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/002223,NMS-0156,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/002224,NMS-0156,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/002225,NMS-0156,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/002226,NMS-0156,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/002227,NMS-0156,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002228,NMS-0156,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002229,NMS-0156,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002230,NMS-0156,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/002231,NMS-0156,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/002232,NMS-0157,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002233,NMS-0157,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002234,NMS-0157,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002235,NMS-0157,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002236,NMS-0157,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002237,NMS-0157,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002238,NMS-0157,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002239,NMS-0157,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002240,NMS-0157,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002241,NMS-0157,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002242,NMS-0157,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002243,NMS-0157,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002244,NMS-0157,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002245,NMS-0157,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002246,NMS-0157,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/002247,NMS-0158,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/002248,NMS-0158,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/002249,NMS-0158,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/002250,NMS-0158,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/002251,NMS-0158,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/002252,NMS-0158,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/002253,NMS-0158,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/002254,NMS-0158,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/002255,NMS-0158,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/002256,NMS-0158,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002257,NMS-0158,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002258,NMS-0158,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/002259,NMS-0158,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/002260,NMS-0158,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/002261,NMS-0158,Exam Fee,375,16-01-2026,01-01-2026,2025-26
